frequency_Hz,power_dBm
1000000000.0,-66.18
1014014014.014014,-66.24
1028028028.028028,-65.84
1042042042.042042,-66.25
1056056056.056056,-66.1
1070070070.07007,-67.02
1084084084.084084,-64.99
1098098098.098098,-66.4
1112112112.112112,-65.83
1126126126.126126,-66.25
1140140140.14014,-66.61
1154154154.154154,-65.62
1168168168.168168,-65.75
1182182182.182182,-66.73
1196196196.196196,-66.22
1210210210.2102103,-66.68
1224224224.224224,-66.43
1238238238.2382383,-66.32
1252252252.252252,-66.3
1266266266.2662663,-65.78
1280280280.28028,-65.77
1294294294.2942944,-66.38
1308308308.3083084,-65.8
1322322322.3223224,-66.42
1336336336.3363364,-65.83
1350350350.3503504,-66.47
1364364364.3643644,-65.27
1378378378.3783784,-66.04
1392392392.3923924,-66.29
1406406406.4064064,-65.84
1420420420.4204204,-65.82
1434434434.4344344,-65.54
1448448448.4484484,-66.1
1462462462.4624624,-65.61
1476476476.4764764,-65.52
1490490490.4904904,-65.05
1504504504.5045044,-65.93
1518518518.5185184,-65.41
1532532532.5325325,-65.73
1546546546.5465465,-65.43
1560560560.5605605,-65.55
1574574574.5745745,-66.07
1588588588.5885887,-66.16
1602602602.6026025,-65.94
1616616616.6166167,-65.48
1630630630.6306305,-66.02
1644644644.6446447,-65.03
1658658658.6586585,-64.8
1672672672.6726727,-65.62
1686686686.6866865,-65.28
1700700700.7007008,-66.17
1714714714.7147145,-65.79
1728728728.7287288,-66.25
1742742742.7427425,-65.77
1756756756.7567568,-66.01
1770770770.7707705,-66.27
1784784784.7847848,-65.43
1798798798.7987988,-65.72
1812812812.8128128,-64.97
1826826826.8268268,-65.98
1840840840.8408408,-66.07
1854854854.8548548,-65.09
1868868868.8688688,-65.41
1882882882.8828828,-65.58
1896896896.8968968,-65.3
1910910910.9109108,-64.39
1924924924.9249249,-64.87
1938938938.9389389,-65.23
1952952952.9529529,-64.9
1966966966.9669669,-64.54
1980980980.9809809,-64.89
1994994994.9949949,-64.51
2009009009.009009,-64.31
2023023023.0230231,-64.69
2037037037.037037,-65.31
2051051051.0510511,-64.69
2065065065.065065,-64.82
2079079079.079079,-65.92
2093093093.093093,-64.69
2107107107.107107,-64.75
2121121121.121121,-65.15
2135135135.1351352,-64.56
2149149149.149149,-65.25
2163163163.163163,-64.43
2177177177.1771774,-64.24
2191191191.191191,-65.34
2205205205.205205,-65.19
2219219219.219219,-64.08
2233233233.2332335,-64.75
2247247247.247247,-64.79
2261261261.261261,-64.35
2275275275.275275,-65.36
2289289289.2892895,-65.14
2303303303.3033032,-65.08
2317317317.317317,-64.93
2331331331.3313313,-64.2
2345345345.3453455,-64.33
2359359359.3593593,-65.11
2373373373.373373,-65.32
2387387387.3873873,-63.54
2401401401.4014015,-64.98
2415415415.4154153,-65.54
2429429429.429429,-65.27
2443443443.4434433,-64.86
2457457457.4574575,-65.21
2471471471.4714713,-64.02
2485485485.485485,-63.74
2499499499.4994993,-64.12
2513513513.5135136,-63.96
2527527527.5275273,-64.88
2541541541.541541,-65.34
2555555555.5555553,-64.51
2569569569.5695696,-64.76
2583583583.583584,-64.58
2597597597.5975976,-65.1
2611611611.6116114,-64.78
2625625625.6256256,-64.6
2639639639.63964,-64.07
2653653653.6536536,-64.52
2667667667.6676674,-64.66
2681681681.6816816,-63.97
2695695695.695696,-64.18
2709709709.7097096,-63.94
2723723723.7237234,-65.04
2737737737.7377377,-63.54
2751751751.751752,-58.9
2765765765.7657657,-64.29
2779779779.7797794,-64.37
2793793793.7937937,-63.93
2807807807.807808,-64.78
2821821821.8218217,-64.83
2835835835.8358355,-63.81
2849849849.8498497,-63.35
2863863863.863864,-64.13
2877877877.8778777,-63.12
2891891891.8918915,-64.02
2905905905.9059057,-63.26
2919919919.91992,-63.08
2933933933.9339337,-64.37
2947947947.9479475,-64.04
2961961961.9619617,-64.69
