frequency_Hz,power_dBm
1000000000.0,-65.86
1014014014.014014,-66.38
1028028028.028028,-66.19
1042042042.042042,-66.12
1056056056.056056,-66.56
1070070070.07007,-66.61
1084084084.084084,-66.4
1098098098.098098,-66.85
1112112112.112112,-65.87
1126126126.126126,-66.6
1140140140.14014,-66.54
1154154154.154154,-64.13
1168168168.168168,-65.41
1182182182.182182,-66.12
1196196196.196196,-66.37
1210210210.2102103,-66.04
1224224224.224224,-65.52
1238238238.2382383,-65.66
1252252252.252252,-66.59
1266266266.2662663,-66.2
1280280280.28028,-66.3
1294294294.2942944,-66.68
1308308308.3083084,-66.57
1322322322.3223224,-67.0
1336336336.3363364,-65.9
1350350350.3503504,-66.09
1364364364.3643644,-65.82
1378378378.3783784,-66.76
1392392392.3923924,-66.27
1406406406.4064064,-66.12
1420420420.4204204,-65.41
1434434434.4344344,-66.48
1448448448.4484484,-66.31
1462462462.4624624,-66.45
1476476476.4764764,-65.97
1490490490.4904904,-65.61
1504504504.5045044,-65.6
1518518518.5185184,-65.89
1532532532.5325325,-66.0
1546546546.5465465,-65.99
1560560560.5605605,-66.08
1574574574.5745745,-66.08
1588588588.5885887,-64.26
1602602602.6026025,-66.03
1616616616.6166167,-66.81
1630630630.6306305,-66.06
1644644644.6446447,-66.12
1658658658.6586585,-65.77
1672672672.6726727,-66.15
1686686686.6866865,-65.18
1700700700.7007008,-65.67
1714714714.7147145,-65.79
1728728728.7287288,-65.57
1742742742.7427425,-65.68
1756756756.7567568,-66.02
1770770770.7707705,-65.85
1784784784.7847848,-65.79
1798798798.7987988,-65.62
1812812812.8128128,-65.64
1826826826.8268268,-65.53
1840840840.8408408,-64.77
1854854854.8548548,-65.66
1868868868.8688688,-65.91
1882882882.8828828,-65.08
1896896896.8968968,-66.08
1910910910.9109108,-64.93
1924924924.9249249,-66.15
1938938938.9389389,-64.33
1952952952.9529529,-65.39
1966966966.9669669,-64.94
1980980980.9809809,-64.87
1994994994.9949949,-65.12
2009009009.009009,-63.92
2023023023.0230231,-64.38
2037037037.037037,-65.04
2051051051.0510511,-65.58
2065065065.065065,-65.38
2079079079.079079,-65.33
2093093093.093093,-65.08
2107107107.107107,-65.7
2121121121.121121,-64.92
2135135135.1351352,-64.26
2149149149.149149,-64.11
2163163163.163163,-65.22
2177177177.1771774,-64.11
2191191191.191191,-65.33
2205205205.205205,-65.26
2219219219.219219,-65.25
2233233233.2332335,-65.49
2247247247.247247,-64.93
2261261261.261261,-63.36
2275275275.275275,-62.93
2289289289.2892895,-64.53
2303303303.3033032,-65.36
2317317317.317317,-64.69
2331331331.3313313,-64.73
2345345345.3453455,-64.92
2359359359.3593593,-65.21
2373373373.373373,-64.81
2387387387.3873873,-64.74
2401401401.4014015,-64.74
2415415415.4154153,-65.53
2429429429.429429,-64.55
2443443443.4434433,-65.01
2457457457.4574575,-65.45
2471471471.4714713,-65.28
2485485485.485485,-65.13
2499499499.4994993,-65.04
2513513513.5135136,-64.8
2527527527.5275273,-63.94
2541541541.541541,-64.9
2555555555.5555553,-65.16
2569569569.5695696,-65.08
2583583583.583584,-64.91
2597597597.5975976,-64.42
2611611611.6116114,-64.89
2625625625.6256256,-65.14
2639639639.63964,-64.35
2653653653.6536536,-65.18
2667667667.6676674,-64.62
2681681681.6816816,-65.0
2695695695.695696,-64.47
2709709709.7097096,-64.68
2723723723.7237234,-64.12
2737737737.7377377,-65.04
2751751751.751752,-64.46
2765765765.7657657,-64.33
2779779779.7797794,-64.24
2793793793.7937937,-64.99
2807807807.807808,-64.91
2821821821.8218217,-64.35
2835835835.8358355,-65.13
2849849849.8498497,-64.58
2863863863.863864,-64.14
2877877877.8778777,-63.86
2891891891.8918915,-64.33
2905905905.9059057,-64.49
2919919919.91992,-64.23
2933933933.9339337,-64.33
2947947947.9479475,-64.03
2961961961.9619617,-64.16
2975975975.975976,-64.71
2989989989.9899898,-63.74
3004004004.0040035,-64.33
3018018018.018018,-63.91
3032032032.032032,-64.35
3046046046.0460463,-64.08
3060060060.06006,-64.2
3074074074.074074,-64.33
3088088088.088088,-64.17
3102102102.1021023,-63.91
3116116116.116116,-64.85
3130130130.13013,-64.33
3144144144.144144,-63.31
3158158158.158158,-64.18
3172172172.172172,-63.76
3186186186.186186,-64.18
3200200200.2002,-63.68
3214214214.214214,-63.7
3228228228.228228,-64.29
3242242242.242242,-63.69
3256256256.256256,-64.19
3270270270.2702703,-63.76
3284284284.284284,-64.14
3298298298.2982984,-63.66
3312312312.312312,-63.64
3326326326.3263264,-64.25
3340340340.34034,-63.83
3354354354.3543544,-63.73
3368368368.368368,-63.9
3382382382.3823824,-63.44
3396396396.396396,-63.53
3410410410.4104104,-63.92
3424424424.424424,-64.04
3438438438.4384384,-63.5
3452452452.452452,-63.96
3466466466.4664664,-64.24
3480480480.48048,-63.72
3494494494.4944944,-63.86
3508508508.508508,-63.34
3522522522.5225224,-62.5
3536536536.536536,-64.11
3550550550.5505505,-63.34
3564564564.564564,-62.88
3578578578.5785785,-64.0
3592592592.5925922,-63.04
3606606606.6066065,-63.29
3620620620.6206203,-63.57
3634634634.6346345,-63.62
3648648648.6486483,-63.38
3662662662.6626625,-63.19
3676676676.6766763,-63.27
3690690690.6906905,-63.06
3704704704.7047048,-63.46
3718718718.7187185,-63.1
3732732732.732733,-62.99
3746746746.7467465,-62.34
3760760760.760761,-63.77
3774774774.7747746,-62.59
3788788788.788789,-64.1
3802802802.8028026,-63.87
3816816816.816817,-63.18
3830830830.8308306,-63.59
3844844844.844845,-64.06
3858858858.8588586,-64.1
3872872872.872873,-63.8
3886886886.8868866,-63.85
3900900900.900901,-63.54
3914914914.9149146,-64.23
3928928928.928929,-63.7
3942942942.9429426,-63.84
3956956956.956957,-63.98
3970970970.9709706,-63.71
3984984984.984985,-64.38
3998998998.9989986,-64.17
4013013013.013013,-63.26
4027027027.0270267,-63.32
4041041041.041041,-63.08
4055055055.0550547,-63.85
4069069069.069069,-63.02
4083083083.0830827,-63.86
4097097097.097097,-63.61
4111111111.1111107,-63.53
4125125125.125125,-63.42
4139139139.139139,-64.05
4153153153.153153,-63.11
4167167167.167167,-62.82
4181181181.181181,-63.22
4195195195.195195,-63.35
4209209209.209209,-64.07
4223223223.223223,-63.65
4237237237.237237,-63.64
4251251251.251251,-63.71
4265265265.265265,-64.61
4279279279.279279,-63.51
4293293293.293293,-63.94
4307307307.307307,-63.86
4321321321.3213215,-63.95
4335335335.335335,-63.77
4349349349.349349,-62.4
4363363363.363363,-64.35
4377377377.377377,-64.17
4391391391.391392,-63.75
4405405405.405405,-63.87
4419419419.419419,-63.79
4433433433.433434,-63.41
4447447447.447447,-63.74
4461461461.461461,-63.16
4475475475.475475,-63.06
4489489489.489489,-63.01
4503503503.503504,-63.47
4517517517.517517,-63.77
4531531531.531531,-63.29
4545545545.545546,-63.19
4559559559.559559,-63.04
4573573573.573573,-62.61
4587587587.587587,-63.5
4601601601.601602,-63.56
4615615615.615616,-63.83
4629629629.629629,-63.25
4643643643.643643,-62.65
4657657657.657658,-63.11
4671671671.671671,-63.27
4685685685.685686,-63.04
4699699699.699699,-62.59
4713713713.713714,-62.95
4727727727.727728,-62.74
4741741741.741741,-63.04
4755755755.755755,-63.22
4769769769.76977,-62.59
4783783783.783783,-62.69
4797797797.797798,-63.47
4811811811.811811,-63.15
4825825825.825826,-62.68
4839839839.83984,-62.56
4853853853.853853,-62.73
4867867867.867867,-63.49
4881881881.881882,-62.8
4895895895.895895,-63.57
4909909909.90991,-62.74
4923923923.9239235,-63.81
4937937937.937938,-62.36
4951951951.951952,-63.61
4965965965.965965,-62.57
4979979979.9799795,-63.03
4993993993.993994,-63.42
5008008008.008007,-62.55
5022022022.022022,-62.92
5036036036.036036,-63.11
5050050050.05005,-62.92
5064064064.064064,-63.03
5078078078.078077,-62.09
5092092092.0920925,-62.41
5106106106.106106,-62.68
5120120120.12012,-63.22
5134134134.134134,-62.99
5148148148.148148,-63.14
5162162162.162162,-63.04
5176176176.176176,-62.28
5190190190.190189,-62.01
5204204204.204205,-62.33
5218218218.218218,-62.36
5232232232.232232,-62.85
5246246246.246246,-62.69
5260260260.26026,-62.19
5274274274.274274,-62.6
5288288288.288288,-62.24
5302302302.302302,-62.65
5316316316.316316,-61.59
5330330330.33033,-61.74
5344344344.344344,-61.74
5358358358.358358,-61.76
5372372372.372372,-61.8
5386386386.386386,-61.6
5400400400.4004,-61.14
5414414414.414414,-60.75
5428428428.428428,-61.28
5442442442.442442,-62.38
5456456456.456456,-61.84
5470470470.47047,-61.14
5484484484.484484,-60.73
5498498498.498498,-61.58
5512512512.512512,-60.96
5526526526.526526,-61.6
5540540540.540541,-61.32
5554554554.554554,-61.21
5568568568.568568,-61.57
5582582582.582582,-60.97
5596596596.596597,-62.05
5610610610.61061,-60.62
5624624624.624624,-61.59
5638638638.6386385,-61.14
5652652652.652653,-61.63
5666666666.666666,-61.47
5680680680.68068,-61.92
5694694694.6946945,-60.91
5708708708.708709,-60.71
5722722722.722722,-62.05
5736736736.736736,-61.45
5750750750.750751,-61.82
5764764764.764765,-61.17
5778778778.778778,-61.32
5792792792.792792,-61.03
5806806806.806807,-61.73
5820820820.820821,-61.75
5834834834.834834,-61.12
5848848848.848848,-61.24
5862862862.862863,-61.07
5876876876.876877,-61.27
5890890890.89089,-60.76
5904904904.904904,-60.34
5918918918.918919,-59.83
5932932932.932933,-60.49
5946946946.946947,-60.43
5960960960.96096,-60.34
5974974974.974975,-59.88
5988988988.988989,-59.25
6003003003.003003,-59.83
6017017017.017016,-60.02
6031031031.031031,-58.93
6045045045.045045,-58.81
6059059059.059059,-59.54
6073073073.073072,-59.06
6087087087.087087,-59.64
6101101101.101101,-59.87
6115115115.115115,-58.43
6129129129.129128,-59.29
6143143143.143143,-59.26
6157157157.157157,-57.95
6171171171.171171,-58.36
6185185185.1851845,-58.56
6199199199.199199,-58.36
6213213213.213213,-58.18
6227227227.227227,-58.1
6241241241.2412405,-58.53
6255255255.255255,-58.25
6269269269.269269,-58.46
6283283283.283283,-58.31
6297297297.297297,-58.28
6311311311.311311,-58.21
6325325325.325325,-58.6
6339339339.339339,-58.58
6353353353.353353,-58.37
6367367367.367367,-58.19
6381381381.381381,-58.31
6395395395.395395,-57.69
6409409409.4094095,-58.09
6423423423.423423,-57.33
6437437437.437437,-58.21
6451451451.451451,-58.4
6465465465.465466,-57.71
6479479479.479479,-58.45
6493493493.493493,-57.9
6507507507.507507,-58.1
6521521521.521522,-58.47
6535535535.535535,-58.28
6549549549.549549,-58.53
6563563563.563563,-58.27
6577577577.577578,-58.24
6591591591.591591,-58.4
6605605605.605605,-58.51
6619619619.619619,-58.06
6633633633.633634,-58.14
6647647647.647647,-57.96
6661661661.661661,-58.39
6675675675.675675,-58.36
6689689689.68969,-58.76
6703703703.703703,-58.78
6717717717.717717,-58.06
6731731731.731731,-58.51
6745745745.745746,-58.68
6759759759.759759,-58.44
6773773773.773773,-58.09
6787787787.787787,-58.58
6801801801.801802,-58.69
6815815815.815815,-58.53
6829829829.829829,-58.17
6843843843.843843,-57.2
6857857857.857858,-58.18
6871871871.871872,-58.54
6885885885.885885,-58.05
6899899899.8998995,-58.21
6913913913.913914,-58.1
6927927927.927928,-57.7
6941941941.941941,-58.0
6955955955.9559555,-57.93
6969969969.96997,-58.23
6983983983.983984,-58.11
6997997997.997997,-58.49
7012012012.012012,-57.82
7026026026.026026,-57.89
7040040040.04004,-58.46
7054054054.054053,-58.06
7068068068.068068,-58.47
7082082082.082082,-58.54
7096096096.096096,-58.96
7110110110.110109,-57.59
7124124124.124124,-57.5
7138138138.138138,-58.27
7152152152.152152,-57.82
7166166166.166165,-58.36
7180180180.18018,-58.68
7194194194.194194,-58.45
7208208208.208208,-58.59
7222222222.222221,-59.04
7236236236.236236,-58.34
7250250250.25025,-58.83
7264264264.264264,-58.79
7278278278.278278,-58.77
7292292292.292292,-58.36
7306306306.306306,-58.4
7320320320.32032,-58.72
7334334334.334334,-58.47
7348348348.348348,-58.13
7362362362.362362,-59.05
7376376376.376376,-58.64
7390390390.39039,-58.62
7404404404.404404,-58.36
7418418418.418418,-58.82
7432432432.432432,-58.83
7446446446.446446,-58.0
7460460460.46046,-58.74
7474474474.474474,-58.43
7488488488.488488,-58.05
7502502502.502502,-58.39
7516516516.516516,-59.27
7530530530.53053,-58.07
7544544544.544544,-57.97
7558558558.558558,-58.45
7572572572.572572,-58.3
7586586586.586586,-58.09
7600600600.6006,-58.25
7614614614.6146145,-58.22
7628628628.628628,-57.9
7642642642.642642,-58.12
7656656656.656656,-57.77
7670670670.6706705,-58.27
7684684684.684684,-57.84
7698698698.698698,-58.45
7712712712.712712,-57.54
7726726726.726727,-57.4
7740740740.740741,-57.98
7754754754.754754,-57.74
7768768768.768768,-58.2
7782782782.782783,-57.78
7796796796.796797,-57.58
7810810810.81081,-57.23
7824824824.824824,-57.63
7838838838.838839,-58.07
7852852852.852853,-56.77
7866866866.866866,-57.67
7880880880.88088,-56.55
7894894894.894895,-57.94
7908908908.908909,-56.94
7922922922.922922,-57.09
7936936936.936936,-57.56
7950950950.950951,-57.43
7964964964.964965,-56.97
7978978978.978978,-57.85
7992992992.992992,-56.83
8007007007.007007,-57.96
8021021021.021021,-57.97
8035035035.035034,-58.37
8049049049.049048,-58.25
8063063063.063063,-57.93
8077077077.077077,-58.28
8091091091.09109,-58.89
8105105105.105104,-57.9
8119119119.119119,-58.37
8133133133.133133,-59.1
8147147147.147146,-58.38
8161161161.16116,-58.97
8175175175.175175,-58.83
8189189189.189189,-59.03
8203203203.203203,-58.67
8217217217.2172165,-58.76
8231231231.231231,-58.32
8245245245.245245,-59.18
8259259259.259259,-59.54
8273273273.2732725,-59.12
8287287287.287287,-59.11
8301301301.301301,-59.95
8315315315.315315,-58.86
8329329329.329329,-59.55
8343343343.343343,-59.32
8357357357.357357,-59.46
8371371371.371371,-59.46
8385385385.385385,-59.18
8399399399.399399,-59.25
8413413413.413413,-59.87
8427427427.427427,-59.48
8441441441.441441,-59.77
8455455455.455455,-59.02
8469469469.469469,-59.57
8483483483.483483,-59.18
8497497497.497497,-59.58
8511511511.511511,-59.8
8525525525.525525,-59.75
8539539539.539539,-59.94
8553553553.553553,-59.31
8567567567.567567,-59.77
8581581581.581581,-60.01
8595595595.595596,-58.65
8609609609.609608,-59.49
8623623623.623623,-59.88
8637637637.637638,-59.07
8651651651.651651,-59.08
8665665665.665665,-59.13
8679679679.67968,-59.82
8693693693.693693,-59.77
8707707707.707706,-59.39
8721721721.721722,-59.4
8735735735.735735,-59.54
8749749749.749748,-59.73
8763763763.763763,-59.26
8777777777.777779,-59.3
8791791791.79179,-59.5
8805805805.805805,-59.59
8819819819.81982,-59.12
8833833833.833834,-59.2
8847847847.847847,-59.78
8861861861.861862,-59.42
8875875875.875875,-59.9
8889889889.889889,-59.75
8903903903.903904,-58.55
8917917917.917917,-59.24
8931931931.93193,-59.88
8945945945.945946,-60.02
8959959959.959959,-59.77
8973973973.973972,-60.15
8987987987.987988,-59.83
9002002002.002003,-60.19
9016016016.016014,-60.03
9030030030.03003,-60.15
9044044044.044044,-59.99
9058058058.058058,-60.3
9072072072.072071,-59.65
9086086086.086086,-60.4
9100100100.1001,-60.89
9114114114.114113,-60.57
9128128128.128128,-60.32
9142142142.142141,-60.73
9156156156.156155,-60.45
9170170170.17017,-60.75
9184184184.184185,-61.01
9198198198.198196,-60.95
9212212212.212212,-60.36
9226226226.226227,-60.55
9240240240.24024,-60.99
9254254254.254253,-60.93
9268268268.268269,-60.3
9282282282.282282,-60.11
9296296296.296295,-61.06
9310310310.31031,-60.54
9324324324.324324,-60.96
9338338338.338337,-60.78
9352352352.352352,-60.66
9366366366.366365,-60.68
9380380380.380379,-60.53
9394394394.394394,-60.42
9408408408.40841,-60.52
9422422422.42242,-60.24
9436436436.436436,-60.7
9450450450.45045,-60.27
9464464464.464464,-60.59
9478478478.478477,-60.22
9492492492.492493,-61.16
9506506506.506506,-60.75
9520520520.52052,-60.88
9534534534.534534,-59.94
9548548548.548548,-59.68
9562562562.562561,-60.2
9576576576.576576,-60.4
9590590590.59059,-59.84
9604604604.604605,-60.42
9618618618.618618,-59.18
9632632632.632631,-60.38
9646646646.646646,-59.8
9660660660.66066,-59.85
9674674674.674675,-59.74
9688688688.688688,-60.35
9702702702.702702,-59.77
9716716716.716717,-60.48
9730730730.73073,-60.73
9744744744.744743,-60.24
9758758758.758759,-60.39
9772772772.772772,-60.82
9786786786.786787,-60.6
9800800800.8008,-60.72
9814814814.814814,-60.61
9828828828.828829,-60.77
9842842842.842842,-60.99
9856856856.856855,-60.97
9870870870.87087,-60.98
9884884884.884884,-60.68
9898898898.8989,-61.06
9912912912.912912,-60.32
9926926926.926926,-61.22
9940940940.94094,-60.92
9954954954.954954,-60.56
9968968968.968967,-60.73
9982982982.982983,-61.19
9996996996.996996,-60.01
10011011011.011011,-61.02
10025025025.025024,-60.94
10039039039.039038,-60.72
10053053053.053053,-61.11
10067067067.067066,-60.64
10081081081.081081,-60.75
10095095095.095095,-61.47
10109109109.109108,-60.94
10123123123.123123,-60.98
10137137137.137136,-60.97
10151151151.15115,-60.82
10165165165.165165,-60.63
10179179179.179178,-60.49
10193193193.193193,-61.69
10207207207.207207,-61.39
10221221221.22122,-61.51
10235235235.235235,-60.99
10249249249.249249,-61.3
10263263263.263262,-61.21
10277277277.277277,-60.95
10291291291.29129,-61.11
10305305305.305305,-60.31
10319319319.319319,-61.55
10333333333.333332,-61.48
10347347347.347347,-61.42
10361361361.36136,-61.31
10375375375.375374,-61.38
10389389389.389389,-61.35
10403403403.403402,-61.31
10417417417.417418,-61.83
10431431431.43143,-61.04
10445445445.445444,-60.62
10459459459.45946,-61.13
10473473473.473473,-61.72
10487487487.487488,-61.47
10501501501.501501,-61.47
