frequency_Hz,power_dBm
1000000000.0,-67.09
1014014014.014014,-66.96
1028028028.028028,-65.84
1042042042.042042,-66.18
1056056056.056056,-66.08
1070070070.07007,-66.41
1084084084.084084,-66.36
1098098098.098098,-66.23
1112112112.112112,-66.63
1126126126.126126,-66.6
1140140140.14014,-65.91
1154154154.154154,-65.88
1168168168.168168,-65.94
1182182182.182182,-65.91
1196196196.196196,-66.79
1210210210.2102103,-66.51
1224224224.224224,-66.38
1238238238.2382383,-65.97
1252252252.252252,-65.42
1266266266.2662663,-65.64
1280280280.28028,-66.79
1294294294.2942944,-65.59
1308308308.3083084,-66.16
1322322322.3223224,-65.99
1336336336.3363364,-65.58
1350350350.3503504,-65.55
1364364364.3643644,-65.56
1378378378.3783784,-66.14
1392392392.3923924,-66.06
1406406406.4064064,-66.15
1420420420.4204204,-66.14
1434434434.4344344,-65.9
1448448448.4484484,-66.66
1462462462.4624624,-66.35
1476476476.4764764,-65.21
1490490490.4904904,-65.92
1504504504.5045044,-65.38
1518518518.5185184,-66.37
1532532532.5325325,-65.3
1546546546.5465465,-65.95
1560560560.5605605,-65.71
1574574574.5745745,-66.35
1588588588.5885887,-65.94
1602602602.6026025,-65.36
1616616616.6166167,-65.61
1630630630.6306305,-66.5
1644644644.6446447,-65.96
1658658658.6586585,-64.99
1672672672.6726727,-66.13
1686686686.6866865,-65.41
1700700700.7007008,-66.15
1714714714.7147145,-65.49
1728728728.7287288,-65.23
1742742742.7427425,-65.57
1756756756.7567568,-65.84
1770770770.7707705,-65.64
1784784784.7847848,-65.37
1798798798.7987988,-64.4
1812812812.8128128,-65.78
1826826826.8268268,-64.74
1840840840.8408408,-65.74
1854854854.8548548,-65.53
1868868868.8688688,-65.49
1882882882.8828828,-65.27
1896896896.8968968,-65.53
1910910910.9109108,-65.26
1924924924.9249249,-65.78
1938938938.9389389,-65.24
1952952952.9529529,-65.5
1966966966.9669669,-65.27
1980980980.9809809,-64.39
1994994994.9949949,-65.88
2009009009.009009,-65.41
2023023023.0230231,-65.58
2037037037.037037,-65.23
2051051051.0510511,-64.96
2065065065.065065,-64.7
2079079079.079079,-64.79
2093093093.093093,-64.97
2107107107.107107,-64.26
2121121121.121121,-64.35
2135135135.1351352,-64.3
2149149149.149149,-65.32
2163163163.163163,-64.74
2177177177.1771774,-64.49
2191191191.191191,-65.35
2205205205.205205,-65.34
2219219219.219219,-65.29
2233233233.2332335,-64.34
2247247247.247247,-63.87
2261261261.261261,-64.74
2275275275.275275,-64.36
2289289289.2892895,-64.83
2303303303.3033032,-64.15
2317317317.317317,-65.46
2331331331.3313313,-65.71
2345345345.3453455,-64.84
2359359359.3593593,-64.73
2373373373.373373,-65.36
2387387387.3873873,-65.1
2401401401.4014015,-65.47
2415415415.4154153,-65.26
2429429429.429429,-65.5
2443443443.4434433,-65.03
2457457457.4574575,-64.71
2471471471.4714713,-65.02
2485485485.485485,-64.51
2499499499.4994993,-65.38
2513513513.5135136,-64.51
2527527527.5275273,-65.28
2541541541.541541,-64.93
2555555555.5555553,-65.43
2569569569.5695696,-64.86
2583583583.583584,-65.81
2597597597.5975976,-65.23
2611611611.6116114,-64.46
2625625625.6256256,-65.19
2639639639.63964,-65.04
2653653653.6536536,-64.51
2667667667.6676674,-64.42
2681681681.6816816,-63.2
2695695695.695696,-65.18
2709709709.7097096,-65.2
2723723723.7237234,-64.54
2737737737.7377377,-64.41
2751751751.751752,-64.25
2765765765.7657657,-64.07
2779779779.7797794,-64.42
2793793793.7937937,-63.64
2807807807.807808,-64.31
2821821821.8218217,-63.39
2835835835.8358355,-65.0
2849849849.8498497,-64.51
2863863863.863864,-62.83
2877877877.8778777,-64.16
2891891891.8918915,-64.44
2905905905.9059057,-64.5
2919919919.91992,-64.6
2933933933.9339337,-64.44
2947947947.9479475,-63.91
2961961961.9619617,-63.85
2975975975.975976,-63.45
2989989989.9899898,-64.08
3004004004.0040035,-64.25
3018018018.018018,-64.17
3032032032.032032,-64.87
3046046046.0460463,-63.73
3060060060.06006,-64.52
3074074074.074074,-63.87
3088088088.088088,-63.07
3102102102.1021023,-62.87
3116116116.116116,-64.03
3130130130.13013,-64.42
3144144144.144144,-63.81
3158158158.158158,-63.49
3172172172.172172,-63.63
3186186186.186186,-63.97
3200200200.2002,-63.55
3214214214.214214,-64.44
3228228228.228228,-63.58
3242242242.242242,-63.81
3256256256.256256,-64.63
3270270270.2702703,-63.22
3284284284.284284,-63.75
3298298298.2982984,-63.98
3312312312.312312,-63.54
3326326326.3263264,-64.48
3340340340.34034,-63.4
3354354354.3543544,-63.54
3368368368.368368,-63.01
3382382382.3823824,-63.63
3396396396.396396,-64.18
3410410410.4104104,-64.47
3424424424.424424,-63.53
3438438438.4384384,-63.81
3452452452.452452,-63.84
3466466466.4664664,-64.09
3480480480.48048,-63.69
3494494494.4944944,-62.83
3508508508.508508,-63.15
3522522522.5225224,-63.83
3536536536.536536,-64.49
3550550550.5505505,-63.04
3564564564.564564,-63.31
3578578578.5785785,-63.4
3592592592.5925922,-64.28
3606606606.6066065,-63.99
3620620620.6206203,-63.56
3634634634.6346345,-63.62
3648648648.6486483,-63.53
3662662662.6626625,-64.06
3676676676.6766763,-63.09
3690690690.6906905,-63.27
3704704704.7047048,-63.41
3718718718.7187185,-63.92
3732732732.732733,-63.77
3746746746.7467465,-62.9
3760760760.760761,-63.48
3774774774.7747746,-62.54
3788788788.788789,-63.47
3802802802.8028026,-63.33
3816816816.816817,-63.43
3830830830.8308306,-63.18
3844844844.844845,-63.37
3858858858.8588586,-63.48
