frequency_Hz,power_dBm
1000000000.0,-66.8
1014014014.014014,-66.33
1028028028.028028,-65.53
1042042042.042042,-65.81
1056056056.056056,-65.82
1070070070.07007,-66.99
1084084084.084084,-65.77
1098098098.098098,-65.83
1112112112.112112,-66.5
1126126126.126126,-66.65
1140140140.14014,-66.61
1154154154.154154,-65.31
1168168168.168168,-66.02
1182182182.182182,-65.79
1196196196.196196,-66.23
1210210210.2102103,-66.09
1224224224.224224,-65.81
1238238238.2382383,-65.91
1252252252.252252,-66.14
1266266266.2662663,-66.2
1280280280.28028,-66.49
1294294294.2942944,-65.62
1308308308.3083084,-65.72
1322322322.3223224,-66.08
1336336336.3363364,-65.96
1350350350.3503504,-65.7
1364364364.3643644,-66.31
1378378378.3783784,-65.72
1392392392.3923924,-65.6
1406406406.4064064,-65.64
1420420420.4204204,-65.62
1434434434.4344344,-65.37
1448448448.4484484,-64.5
1462462462.4624624,-65.54
1476476476.4764764,-65.74
1490490490.4904904,-65.81
1504504504.5045044,-66.17
1518518518.5185184,-65.23
1532532532.5325325,-65.54
1546546546.5465465,-64.79
1560560560.5605605,-65.04
1574574574.5745745,-65.04
1588588588.5885887,-65.09
1602602602.6026025,-65.17
1616616616.6166167,-64.66
1630630630.6306305,-65.52
1644644644.6446447,-65.55
1658658658.6586585,-65.27
1672672672.6726727,-65.2
1686686686.6866865,-65.04
1700700700.7007008,-66.61
1714714714.7147145,-65.75
1728728728.7287288,-65.86
1742742742.7427425,-65.85
1756756756.7567568,-64.56
1770770770.7707705,-65.1
1784784784.7847848,-64.94
1798798798.7987988,-65.49
1812812812.8128128,-65.4
1826826826.8268268,-65.98
1840840840.8408408,-65.33
1854854854.8548548,-64.69
1868868868.8688688,-64.85
1882882882.8828828,-65.38
1896896896.8968968,-65.84
1910910910.9109108,-64.15
1924924924.9249249,-64.3
1938938938.9389389,-65.22
1952952952.9529529,-64.56
1966966966.9669669,-64.69
1980980980.9809809,-64.57
1994994994.9949949,-64.84
2009009009.009009,-64.69
2023023023.0230231,-65.42
2037037037.037037,-64.61
2051051051.0510511,-64.19
2065065065.065065,-64.99
2079079079.079079,-65.53
2093093093.093093,-64.8
2107107107.107107,-64.73
2121121121.121121,-64.17
2135135135.1351352,-64.23
2149149149.149149,-65.58
2163163163.163163,-63.75
2177177177.1771774,-65.08
2191191191.191191,-65.09
2205205205.205205,-65.75
2219219219.219219,-65.07
2233233233.2332335,-64.63
2247247247.247247,-64.43
2261261261.261261,-64.39
2275275275.275275,-63.81
2289289289.2892895,-64.57
2303303303.3033032,-64.15
2317317317.317317,-64.67
2331331331.3313313,-65.15
2345345345.3453455,-64.9
2359359359.3593593,-64.81
2373373373.373373,-64.32
2387387387.3873873,-64.22
2401401401.4014015,-64.09
2415415415.4154153,-65.17
2429429429.429429,-65.09
