frequency_Hz,power_dBm
1000000000.0,-65.59
1014014014.014014,-66.47
1028028028.028028,-66.5
1042042042.042042,-66.63
1056056056.056056,-66.55
1070070070.07007,-66.85
1084084084.084084,-66.4
1098098098.098098,-66.32
1112112112.112112,-67.13
1126126126.126126,-67.33
1140140140.14014,-66.71
1154154154.154154,-66.24
1168168168.168168,-66.5
1182182182.182182,-65.1
1196196196.196196,-66.22
1210210210.2102103,-66.28
1224224224.224224,-66.3
1238238238.2382383,-66.38
1252252252.252252,-66.74
1266266266.2662663,-66.71
1280280280.28028,-66.25
1294294294.2942944,-65.98
1308308308.3083084,-65.8
1322322322.3223224,-66.7
1336336336.3363364,-65.62
1350350350.3503504,-66.72
1364364364.3643644,-66.2
1378378378.3783784,-66.78
1392392392.3923924,-66.49
1406406406.4064064,-66.65
1420420420.4204204,-67.29
1434434434.4344344,-66.01
1448448448.4484484,-66.21
1462462462.4624624,-66.28
1476476476.4764764,-66.06
1490490490.4904904,-66.2
1504504504.5045044,-66.27
1518518518.5185184,-66.49
1532532532.5325325,-65.57
1546546546.5465465,-66.15
1560560560.5605605,-66.3
1574574574.5745745,-66.21
1588588588.5885887,-65.81
1602602602.6026025,-66.44
1616616616.6166167,-65.92
1630630630.6306305,-65.81
1644644644.6446447,-66.68
1658658658.6586585,-66.35
1672672672.6726727,-66.09
1686686686.6866865,-65.56
1700700700.7007008,-65.65
1714714714.7147145,-66.23
1728728728.7287288,-66.09
1742742742.7427425,-65.41
1756756756.7567568,-65.68
1770770770.7707705,-66.23
1784784784.7847848,-65.49
1798798798.7987988,-65.72
1812812812.8128128,-66.41
1826826826.8268268,-66.39
1840840840.8408408,-65.76
1854854854.8548548,-65.73
1868868868.8688688,-64.89
1882882882.8828828,-64.96
1896896896.8968968,-65.06
1910910910.9109108,-64.61
1924924924.9249249,-65.49
1938938938.9389389,-65.94
1952952952.9529529,-65.32
1966966966.9669669,-65.88
1980980980.9809809,-62.75
1994994994.9949949,-65.35
2009009009.009009,-64.8
2023023023.0230231,-65.42
2037037037.037037,-65.78
2051051051.0510511,-65.9
2065065065.065065,-65.25
2079079079.079079,-65.42
2093093093.093093,-65.44
2107107107.107107,-65.77
2121121121.121121,-64.6
2135135135.1351352,-61.72
2149149149.149149,-61.58
2163163163.163163,-65.31
2177177177.1771774,-64.71
2191191191.191191,-65.35
2205205205.205205,-65.56
2219219219.219219,-65.59
2233233233.2332335,-65.86
2247247247.247247,-65.01
2261261261.261261,-64.98
2275275275.275275,-64.17
2289289289.2892895,-64.61
2303303303.3033032,-64.02
2317317317.317317,-65.3
2331331331.3313313,-65.57
2345345345.3453455,-64.89
2359359359.3593593,-64.91
2373373373.373373,-64.75
2387387387.3873873,-64.84
2401401401.4014015,-64.68
2415415415.4154153,-64.75
2429429429.429429,-64.7
2443443443.4434433,-65.13
2457457457.4574575,-65.23
2471471471.4714713,-65.22
2485485485.485485,-65.28
2499499499.4994993,-64.25
2513513513.5135136,-64.63
2527527527.5275273,-64.32
2541541541.541541,-65.27
2555555555.5555553,-64.29
2569569569.5695696,-64.78
2583583583.583584,-65.72
2597597597.5975976,-64.16
2611611611.6116114,-65.01
2625625625.6256256,-64.76
2639639639.63964,-64.82
2653653653.6536536,-65.37
2667667667.6676674,-64.74
2681681681.6816816,-64.66
2695695695.695696,-65.36
2709709709.7097096,-65.75
2723723723.7237234,-63.57
2737737737.7377377,-64.51
2751751751.751752,-64.72
2765765765.7657657,-63.88
2779779779.7797794,-64.38
2793793793.7937937,-64.5
2807807807.807808,-64.69
2821821821.8218217,-64.05
2835835835.8358355,-64.41
2849849849.8498497,-64.24
2863863863.863864,-64.48
2877877877.8778777,-63.87
2891891891.8918915,-63.78
2905905905.9059057,-64.66
2919919919.91992,-64.44
2933933933.9339337,-64.08
2947947947.9479475,-64.59
2961961961.9619617,-65.05
2975975975.975976,-64.73
2989989989.9899898,-64.07
3004004004.0040035,-65.03
3018018018.018018,-63.45
3032032032.032032,-64.31
3046046046.0460463,-63.99
3060060060.06006,-63.54
3074074074.074074,-62.94
3088088088.088088,-64.46
3102102102.1021023,-64.06
3116116116.116116,-63.88
3130130130.13013,-63.39
3144144144.144144,-63.11
3158158158.158158,-64.91
3172172172.172172,-64.31
3186186186.186186,-64.72
3200200200.2002,-64.0
3214214214.214214,-64.05
3228228228.228228,-63.58
3242242242.242242,-64.31
3256256256.256256,-64.21
3270270270.2702703,-64.41
3284284284.284284,-64.53
3298298298.2982984,-64.61
3312312312.312312,-64.28
3326326326.3263264,-63.3
3340340340.34034,-63.94
3354354354.3543544,-63.3
3368368368.368368,-63.98
3382382382.3823824,-63.73
3396396396.396396,-62.62
3410410410.4104104,-63.92
3424424424.424424,-63.44
3438438438.4384384,-62.95
3452452452.452452,-63.96
3466466466.4664664,-63.65
3480480480.48048,-64.13
3494494494.4944944,-63.1
3508508508.508508,-62.54
3522522522.5225224,-63.78
3536536536.536536,-64.3
3550550550.5505505,-62.87
3564564564.564564,-63.77
3578578578.5785785,-63.52
3592592592.5925922,-62.66
3606606606.6066065,-63.91
3620620620.6206203,-63.7
3634634634.6346345,-63.17
3648648648.6486483,-63.72
3662662662.6626625,-64.2
3676676676.6766763,-63.5
3690690690.6906905,-63.69
3704704704.7047048,-63.71
3718718718.7187185,-63.98
3732732732.732733,-64.29
3746746746.7467465,-63.42
3760760760.760761,-63.21
3774774774.7747746,-63.68
3788788788.788789,-64.32
3802802802.8028026,-63.47
3816816816.816817,-63.58
3830830830.8308306,-63.49
3844844844.844845,-63.64
3858858858.8588586,-62.52
3872872872.872873,-64.59
3886886886.8868866,-63.71
3900900900.900901,-64.41
3914914914.9149146,-64.23
3928928928.928929,-63.6
3942942942.9429426,-64.68
3956956956.956957,-62.78
3970970970.9709706,-64.12
3984984984.984985,-63.49
3998998998.9989986,-63.1
4013013013.013013,-64.07
4027027027.0270267,-63.87
4041041041.041041,-64.44
4055055055.0550547,-63.59
4069069069.069069,-64.35
4083083083.0830827,-64.28
4097097097.097097,-63.05
4111111111.1111107,-63.33
4125125125.125125,-63.74
4139139139.139139,-64.11
4153153153.153153,-64.58
4167167167.167167,-64.45
4181181181.181181,-63.95
4195195195.195195,-64.03
4209209209.209209,-64.79
4223223223.223223,-64.42
4237237237.237237,-64.39
4251251251.251251,-64.68
4265265265.265265,-64.12
4279279279.279279,-63.62
4293293293.293293,-64.48
4307307307.307307,-63.9
4321321321.3213215,-64.1
4335335335.335335,-63.97
4349349349.349349,-63.71
4363363363.363363,-63.83
4377377377.377377,-63.64
4391391391.391392,-63.56
4405405405.405405,-63.74
4419419419.419419,-63.69
4433433433.433434,-62.76
4447447447.447447,-62.26
4461461461.461461,-63.36
4475475475.475475,-64.14
4489489489.489489,-64.02
4503503503.503504,-63.46
4517517517.517517,-62.98
4531531531.531531,-63.9
4545545545.545546,-63.39
4559559559.559559,-62.83
4573573573.573573,-63.29
4587587587.587587,-62.15
4601601601.601602,-63.03
4615615615.615616,-63.45
4629629629.629629,-63.59
4643643643.643643,-63.38
4657657657.657658,-63.5
4671671671.671671,-63.07
4685685685.685686,-62.96
4699699699.699699,-63.0
4713713713.713714,-62.76
4727727727.727728,-62.76
4741741741.741741,-63.9
4755755755.755755,-62.53
4769769769.76977,-62.2
4783783783.783783,-63.33
4797797797.797798,-63.42
4811811811.811811,-62.94
4825825825.825826,-62.95
4839839839.83984,-63.28
4853853853.853853,-63.0
4867867867.867867,-63.07
4881881881.881882,-62.42
4895895895.895895,-63.04
4909909909.90991,-62.78
4923923923.9239235,-63.69
4937937937.937938,-63.79
4951951951.951952,-62.67
4965965965.965965,-63.24
4979979979.9799795,-62.99
4993993993.993994,-61.97
5008008008.008007,-62.96
5022022022.022022,-63.61
5036036036.036036,-63.39
5050050050.05005,-62.84
5064064064.064064,-63.75
5078078078.078077,-62.78
5092092092.0920925,-62.77
5106106106.106106,-63.39
5120120120.12012,-63.55
5134134134.134134,-63.61
5148148148.148148,-63.3
5162162162.162162,-62.86
5176176176.176176,-63.08
5190190190.190189,-62.37
5204204204.204205,-62.79
5218218218.218218,-62.91
5232232232.232232,-62.17
5246246246.246246,-62.86
5260260260.26026,-61.91
5274274274.274274,-61.76
5288288288.288288,-62.19
5302302302.302302,-61.56
5316316316.316316,-62.54
5330330330.33033,-62.15
5344344344.344344,-62.0
5358358358.358358,-61.71
5372372372.372372,-60.36
5386386386.386386,-61.88
5400400400.4004,-61.29
5414414414.414414,-61.89
5428428428.428428,-60.79
5442442442.442442,-61.12
5456456456.456456,-61.19
5470470470.47047,-61.02
5484484484.484484,-61.03
5498498498.498498,-60.82
5512512512.512512,-61.58
