frequency_Hz,power_dBm
1000000000.0,-67.21
1014014014.014014,-66.68
1028028028.028028,-66.23
1042042042.042042,-66.5
1056056056.056056,-66.35
1070070070.07007,-67.24
1084084084.084084,-67.16
1098098098.098098,-67.12
1112112112.112112,-66.47
1126126126.126126,-66.84
1140140140.14014,-66.18
1154154154.154154,-66.53
1168168168.168168,-66.24
1182182182.182182,-66.34
1196196196.196196,-67.59
1210210210.2102103,-66.23
1224224224.224224,-66.8
1238238238.2382383,-66.7
1252252252.252252,-67.05
1266266266.2662663,-65.93
1280280280.28028,-66.58
1294294294.2942944,-66.54
1308308308.3083084,-66.63
1322322322.3223224,-66.93
1336336336.3363364,-66.68
1350350350.3503504,-66.91
1364364364.3643644,-66.83
1378378378.3783784,-66.32
1392392392.3923924,-66.31
1406406406.4064064,-66.27
1420420420.4204204,-66.8
1434434434.4344344,-66.04
1448448448.4484484,-66.07
1462462462.4624624,-66.04
1476476476.4764764,-66.58
1490490490.4904904,-66.74
1504504504.5045044,-66.38
1518518518.5185184,-65.72
1532532532.5325325,-66.22
1546546546.5465465,-66.38
1560560560.5605605,-66.08
1574574574.5745745,-66.58
1588588588.5885887,-66.16
1602602602.6026025,-66.08
1616616616.6166167,-66.4
1630630630.6306305,-65.31
1644644644.6446447,-65.77
1658658658.6586585,-65.79
1672672672.6726727,-66.4
1686686686.6866865,-66.03
1700700700.7007008,-66.03
1714714714.7147145,-65.32
1728728728.7287288,-65.99
1742742742.7427425,-66.36
1756756756.7567568,-66.09
1770770770.7707705,-66.23
1784784784.7847848,-66.47
1798798798.7987988,-66.45
1812812812.8128128,-66.21
1826826826.8268268,-66.41
1840840840.8408408,-66.17
1854854854.8548548,-65.57
1868868868.8688688,-64.96
1882882882.8828828,-66.22
1896896896.8968968,-66.02
1910910910.9109108,-65.62
1924924924.9249249,-65.79
1938938938.9389389,-65.16
1952952952.9529529,-64.08
1966966966.9669669,-66.2
1980980980.9809809,-64.97
1994994994.9949949,-65.79
2009009009.009009,-64.59
2023023023.0230231,-65.21
2037037037.037037,-65.29
2051051051.0510511,-65.73
2065065065.065065,-65.55
2079079079.079079,-66.08
2093093093.093093,-65.54
2107107107.107107,-64.4
2121121121.121121,-65.22
2135135135.1351352,-65.88
2149149149.149149,-66.04
2163163163.163163,-64.42
2177177177.1771774,-65.29
2191191191.191191,-65.23
2205205205.205205,-66.14
2219219219.219219,-65.69
2233233233.2332335,-65.25
2247247247.247247,-64.51
2261261261.261261,-65.59
2275275275.275275,-65.81
2289289289.2892895,-65.63
2303303303.3033032,-65.43
