frequency_Hz,power_dBm
1000000000.0,-66.31
1014014014.014014,-65.31
1028028028.028028,-65.62
1042042042.042042,-65.36
1056056056.056056,-66.51
1070070070.07007,-66.7
1084084084.084084,-66.71
1098098098.098098,-66.54
1112112112.112112,-66.59
1126126126.126126,-67.11
1140140140.14014,-67.03
1154154154.154154,-66.13
1168168168.168168,-67.19
1182182182.182182,-66.93
1196196196.196196,-66.52
1210210210.2102103,-66.84
1224224224.224224,-66.58
1238238238.2382383,-65.46
1252252252.252252,-66.38
1266266266.2662663,-65.88
1280280280.28028,-66.44
1294294294.2942944,-66.38
1308308308.3083084,-66.61
1322322322.3223224,-65.52
1336336336.3363364,-66.02
1350350350.3503504,-66.03
1364364364.3643644,-66.25
1378378378.3783784,-66.33
1392392392.3923924,-65.91
1406406406.4064064,-66.51
1420420420.4204204,-66.37
1434434434.4344344,-66.65
1448448448.4484484,-66.56
1462462462.4624624,-66.73
1476476476.4764764,-66.01
1490490490.4904904,-65.44
1504504504.5045044,-66.36
1518518518.5185184,-65.95
1532532532.5325325,-66.44
1546546546.5465465,-65.36
1560560560.5605605,-65.48
1574574574.5745745,-66.96
1588588588.5885887,-65.38
1602602602.6026025,-65.68
1616616616.6166167,-66.66
1630630630.6306305,-65.51
1644644644.6446447,-66.76
1658658658.6586585,-66.78
1672672672.6726727,-65.96
1686686686.6866865,-66.25
1700700700.7007008,-66.17
1714714714.7147145,-66.48
1728728728.7287288,-66.06
1742742742.7427425,-65.38
1756756756.7567568,-65.76
1770770770.7707705,-66.77
1784784784.7847848,-65.54
1798798798.7987988,-65.65
1812812812.8128128,-65.77
1826826826.8268268,-66.58
1840840840.8408408,-66.45
1854854854.8548548,-66.15
1868868868.8688688,-65.52
1882882882.8828828,-64.84
1896896896.8968968,-65.28
1910910910.9109108,-65.59
1924924924.9249249,-65.67
1938938938.9389389,-65.56
1952952952.9529529,-63.74
1966966966.9669669,-64.96
1980980980.9809809,-65.43
1994994994.9949949,-65.62
2009009009.009009,-65.76
2023023023.0230231,-65.67
2037037037.037037,-65.49
2051051051.0510511,-65.69
2065065065.065065,-65.36
2079079079.079079,-65.37
2093093093.093093,-65.03
2107107107.107107,-65.84
2121121121.121121,-64.6
2135135135.1351352,-65.43
2149149149.149149,-65.94
2163163163.163163,-65.05
2177177177.1771774,-65.39
2191191191.191191,-65.55
2205205205.205205,-65.39
2219219219.219219,-64.45
2233233233.2332335,-65.46
2247247247.247247,-65.33
2261261261.261261,-64.89
2275275275.275275,-65.43
2289289289.2892895,-64.68
2303303303.3033032,-65.39
2317317317.317317,-64.82
2331331331.3313313,-65.05
2345345345.3453455,-65.55
2359359359.3593593,-65.19
2373373373.373373,-64.71
2387387387.3873873,-65.7
2401401401.4014015,-65.83
2415415415.4154153,-64.47
2429429429.429429,-65.78
2443443443.4434433,-65.2
2457457457.4574575,-64.33
2471471471.4714713,-65.57
2485485485.485485,-65.47
2499499499.4994993,-65.68
2513513513.5135136,-64.56
2527527527.5275273,-65.54
2541541541.541541,-65.29
2555555555.5555553,-65.1
2569569569.5695696,-65.79
2583583583.583584,-64.6
2597597597.5975976,-65.31
2611611611.6116114,-64.42
2625625625.6256256,-64.66
2639639639.63964,-65.49
2653653653.6536536,-65.54
2667667667.6676674,-64.58
2681681681.6816816,-64.13
2695695695.695696,-65.25
2709709709.7097096,-65.02
2723723723.7237234,-65.17
2737737737.7377377,-64.98
2751751751.751752,-64.71
2765765765.7657657,-64.72
2779779779.7797794,-65.15
2793793793.7937937,-64.14
2807807807.807808,-64.9
2821821821.8218217,-64.41
2835835835.8358355,-64.83
2849849849.8498497,-64.15
2863863863.863864,-64.25
2877877877.8778777,-64.54
2891891891.8918915,-64.39
2905905905.9059057,-64.77
2919919919.91992,-64.53
2933933933.9339337,-63.97
2947947947.9479475,-64.16
2961961961.9619617,-63.65
2975975975.975976,-64.65
2989989989.9899898,-64.62
3004004004.0040035,-64.19
3018018018.018018,-64.41
3032032032.032032,-64.41
3046046046.0460463,-63.69
3060060060.06006,-64.56
3074074074.074074,-63.59
3088088088.088088,-64.49
3102102102.1021023,-64.97
3116116116.116116,-65.21
3130130130.13013,-64.23
3144144144.144144,-63.9
3158158158.158158,-64.7
3172172172.172172,-64.53
3186186186.186186,-64.62
3200200200.2002,-63.99
3214214214.214214,-64.21
3228228228.228228,-64.01
3242242242.242242,-64.62
3256256256.256256,-63.93
3270270270.2702703,-63.72
3284284284.284284,-64.58
3298298298.2982984,-63.64
3312312312.312312,-64.29
3326326326.3263264,-64.0
3340340340.34034,-63.26
3354354354.3543544,-63.58
3368368368.368368,-63.79
3382382382.3823824,-64.11
3396396396.396396,-64.44
3410410410.4104104,-63.87
3424424424.424424,-62.88
3438438438.4384384,-63.9
3452452452.452452,-63.82
3466466466.4664664,-64.75
3480480480.48048,-64.37
3494494494.4944944,-63.52
3508508508.508508,-63.91
3522522522.5225224,-64.41
3536536536.536536,-64.38
3550550550.5505505,-63.63
3564564564.564564,-64.03
3578578578.5785785,-64.39
3592592592.5925922,-64.17
3606606606.6066065,-63.99
3620620620.6206203,-62.83
3634634634.6346345,-63.55
3648648648.6486483,-63.99
3662662662.6626625,-63.01
3676676676.6766763,-64.02
3690690690.6906905,-63.67
3704704704.7047048,-63.71
3718718718.7187185,-64.07
3732732732.732733,-63.9
3746746746.7467465,-63.73
3760760760.760761,-63.79
3774774774.7747746,-62.96
3788788788.788789,-64.14
3802802802.8028026,-63.6
3816816816.816817,-63.34
3830830830.8308306,-64.24
3844844844.844845,-64.1
3858858858.8588586,-63.99
3872872872.872873,-63.83
3886886886.8868866,-64.08
3900900900.900901,-62.68
3914914914.9149146,-63.82
3928928928.928929,-63.83
3942942942.9429426,-64.67
3956956956.956957,-63.66
3970970970.9709706,-64.34
3984984984.984985,-64.39
3998998998.9989986,-63.91
4013013013.013013,-64.3
4027027027.0270267,-64.45
4041041041.041041,-64.8
4055055055.0550547,-63.67
4069069069.069069,-64.01
4083083083.0830827,-64.51
4097097097.097097,-63.66
4111111111.1111107,-63.81
4125125125.125125,-63.67
4139139139.139139,-64.43
4153153153.153153,-63.62
4167167167.167167,-64.43
4181181181.181181,-63.31
4195195195.195195,-63.86
4209209209.209209,-63.74
4223223223.223223,-63.5
4237237237.237237,-64.38
4251251251.251251,-64.35
4265265265.265265,-64.53
4279279279.279279,-64.2
4293293293.293293,-64.28
4307307307.307307,-64.47
4321321321.3213215,-64.51
4335335335.335335,-64.04
4349349349.349349,-63.62
4363363363.363363,-64.15
4377377377.377377,-63.84
4391391391.391392,-64.02
4405405405.405405,-64.13
4419419419.419419,-64.41
4433433433.433434,-63.49
4447447447.447447,-63.59
4461461461.461461,-63.98
4475475475.475475,-63.62
4489489489.489489,-63.7
4503503503.503504,-63.7
4517517517.517517,-63.52
4531531531.531531,-63.21
4545545545.545546,-63.75
4559559559.559559,-63.33
4573573573.573573,-63.36
4587587587.587587,-62.7
4601601601.601602,-62.2
4615615615.615616,-63.04
4629629629.629629,-63.08
4643643643.643643,-62.97
4657657657.657658,-63.25
4671671671.671671,-63.53
4685685685.685686,-63.59
4699699699.699699,-63.37
4713713713.713714,-63.41
4727727727.727728,-63.35
4741741741.741741,-63.7
4755755755.755755,-63.41
4769769769.76977,-63.33
4783783783.783783,-62.8
4797797797.797798,-63.74
4811811811.811811,-63.3
4825825825.825826,-63.35
4839839839.83984,-63.48
4853853853.853853,-63.55
4867867867.867867,-62.71
4881881881.881882,-63.21
4895895895.895895,-63.3
4909909909.90991,-63.53
4923923923.9239235,-63.33
4937937937.937938,-62.98
4951951951.951952,-62.91
4965965965.965965,-63.94
4979979979.9799795,-63.95
4993993993.993994,-63.62
5008008008.008007,-62.53
5022022022.022022,-63.44
5036036036.036036,-63.57
5050050050.05005,-62.69
5064064064.064064,-63.59
5078078078.078077,-63.59
5092092092.0920925,-63.4
5106106106.106106,-63.76
5120120120.12012,-64.0
5134134134.134134,-62.95
5148148148.148148,-63.63
5162162162.162162,-62.65
5176176176.176176,-63.8
5190190190.190189,-63.16
5204204204.204205,-62.38
5218218218.218218,-62.33
5232232232.232232,-61.6
5246246246.246246,-63.38
5260260260.26026,-62.02
5274274274.274274,-62.33
5288288288.288288,-62.27
5302302302.302302,-62.3
5316316316.316316,-61.68
5330330330.33033,-61.88
5344344344.344344,-61.88
5358358358.358358,-61.93
5372372372.372372,-62.31
5386386386.386386,-61.4
5400400400.4004,-61.51
5414414414.414414,-61.66
5428428428.428428,-61.65
5442442442.442442,-61.7
5456456456.456456,-61.39
5470470470.47047,-61.18
5484484484.484484,-61.65
5498498498.498498,-61.36
5512512512.512512,-60.98
5526526526.526526,-60.4
5540540540.540541,-61.41
5554554554.554554,-61.74
5568568568.568568,-62.04
5582582582.582582,-61.34
5596596596.596597,-61.37
5610610610.61061,-61.25
5624624624.624624,-61.98
5638638638.6386385,-61.49
5652652652.652653,-61.39
5666666666.666666,-60.61
