frequency_Hz,power_dBm
1000000000.0,-66.1
1014014014.014014,-65.81
1028028028.028028,-66.06
1042042042.042042,-66.51
1056056056.056056,-67.1
1070070070.07007,-66.94
1084084084.084084,-67.0
1098098098.098098,-65.99
1112112112.112112,-66.45
1126126126.126126,-67.04
1140140140.14014,-65.66
1154154154.154154,-66.76
1168168168.168168,-65.4
1182182182.182182,-66.27
1196196196.196196,-66.09
1210210210.2102103,-66.22
1224224224.224224,-66.0
1238238238.2382383,-65.27
1252252252.252252,-66.53
1266266266.2662663,-65.51
1280280280.28028,-66.31
1294294294.2942944,-66.66
1308308308.3083084,-65.67
1322322322.3223224,-65.72
1336336336.3363364,-66.28
1350350350.3503504,-66.28
1364364364.3643644,-66.55
1378378378.3783784,-66.59
1392392392.3923924,-66.3
1406406406.4064064,-66.01
1420420420.4204204,-65.89
1434434434.4344344,-65.88
1448448448.4484484,-66.01
1462462462.4624624,-65.44
1476476476.4764764,-66.52
1490490490.4904904,-65.77
1504504504.5045044,-65.93
1518518518.5185184,-66.41
1532532532.5325325,-65.73
1546546546.5465465,-66.2
1560560560.5605605,-66.06
1574574574.5745745,-66.23
1588588588.5885887,-65.28
1602602602.6026025,-65.95
1616616616.6166167,-65.91
1630630630.6306305,-65.86
1644644644.6446447,-66.09
1658658658.6586585,-66.63
1672672672.6726727,-66.04
1686686686.6866865,-65.25
1700700700.7007008,-65.33
1714714714.7147145,-65.97
1728728728.7287288,-66.22
1742742742.7427425,-65.82
1756756756.7567568,-65.67
1770770770.7707705,-66.05
1784784784.7847848,-65.04
1798798798.7987988,-66.22
1812812812.8128128,-64.91
1826826826.8268268,-66.13
1840840840.8408408,-65.2
1854854854.8548548,-66.27
1868868868.8688688,-65.87
1882882882.8828828,-65.47
1896896896.8968968,-65.8
1910910910.9109108,-65.53
1924924924.9249249,-65.36
1938938938.9389389,-65.13
1952952952.9529529,-65.82
1966966966.9669669,-65.59
1980980980.9809809,-65.53
1994994994.9949949,-65.44
2009009009.009009,-65.38
2023023023.0230231,-65.45
2037037037.037037,-64.7
2051051051.0510511,-64.47
2065065065.065065,-64.67
2079079079.079079,-65.01
2093093093.093093,-65.13
2107107107.107107,-64.97
2121121121.121121,-65.44
2135135135.1351352,-64.89
2149149149.149149,-65.32
2163163163.163163,-65.61
2177177177.1771774,-64.81
2191191191.191191,-65.54
2205205205.205205,-65.88
2219219219.219219,-65.15
2233233233.2332335,-65.93
2247247247.247247,-65.04
2261261261.261261,-65.14
2275275275.275275,-64.82
2289289289.2892895,-64.23
2303303303.3033032,-64.68
2317317317.317317,-65.2
2331331331.3313313,-65.83
2345345345.3453455,-65.76
2359359359.3593593,-64.92
2373373373.373373,-64.49
2387387387.3873873,-64.75
2401401401.4014015,-64.92
2415415415.4154153,-65.43
2429429429.429429,-63.19
2443443443.4434433,-64.71
2457457457.4574575,-64.82
2471471471.4714713,-65.51
2485485485.485485,-64.82
2499499499.4994993,-64.22
2513513513.5135136,-65.57
2527527527.5275273,-65.26
2541541541.541541,-64.18
2555555555.5555553,-63.67
2569569569.5695696,-64.53
2583583583.583584,-65.19
2597597597.5975976,-65.34
2611611611.6116114,-65.65
2625625625.6256256,-64.92
2639639639.63964,-65.0
2653653653.6536536,-64.94
2667667667.6676674,-64.86
2681681681.6816816,-64.96
2695695695.695696,-65.06
2709709709.7097096,-65.35
2723723723.7237234,-65.05
2737737737.7377377,-64.66
2751751751.751752,-64.48
2765765765.7657657,-64.89
2779779779.7797794,-64.99
2793793793.7937937,-65.06
2807807807.807808,-65.09
2821821821.8218217,-64.29
2835835835.8358355,-65.0
2849849849.8498497,-64.87
2863863863.863864,-64.56
2877877877.8778777,-63.92
2891891891.8918915,-64.44
2905905905.9059057,-64.59
2919919919.91992,-64.7
2933933933.9339337,-64.94
2947947947.9479475,-64.55
2961961961.9619617,-64.93
2975975975.975976,-64.43
2989989989.9899898,-64.56
3004004004.0040035,-64.07
3018018018.018018,-63.7
3032032032.032032,-65.11
3046046046.0460463,-64.58
3060060060.06006,-64.33
3074074074.074074,-63.71
3088088088.088088,-64.71
3102102102.1021023,-63.72
3116116116.116116,-64.74
3130130130.13013,-64.39
3144144144.144144,-63.66
3158158158.158158,-65.26
3172172172.172172,-63.41
3186186186.186186,-65.02
3200200200.2002,-64.06
3214214214.214214,-63.79
3228228228.228228,-64.85
3242242242.242242,-64.28
3256256256.256256,-63.35
3270270270.2702703,-64.34
3284284284.284284,-64.49
3298298298.2982984,-64.07
3312312312.312312,-64.02
3326326326.3263264,-64.23
3340340340.34034,-64.31
3354354354.3543544,-63.41
3368368368.368368,-64.38
3382382382.3823824,-64.14
3396396396.396396,-63.56
3410410410.4104104,-64.64
3424424424.424424,-63.52
3438438438.4384384,-62.06
3452452452.452452,-63.69
3466466466.4664664,-64.49
3480480480.48048,-62.98
3494494494.4944944,-62.47
3508508508.508508,-63.33
3522522522.5225224,-64.19
3536536536.536536,-63.72
3550550550.5505505,-63.57
3564564564.564564,-64.05
3578578578.5785785,-63.6
3592592592.5925922,-63.39
3606606606.6066065,-64.21
3620620620.6206203,-63.58
3634634634.6346345,-63.21
3648648648.6486483,-63.43
3662662662.6626625,-63.67
