frequency_Hz,power_dBm
1000000000.0,-67.09
1014014014.014014,-66.19
1028028028.028028,-66.12
1042042042.042042,-66.94
1056056056.056056,-66.46
1070070070.07007,-66.88
1084084084.084084,-66.22
1098098098.098098,-66.44
1112112112.112112,-66.13
1126126126.126126,-66.39
1140140140.14014,-66.55
1154154154.154154,-66.31
1168168168.168168,-67.22
1182182182.182182,-66.61
1196196196.196196,-66.85
1210210210.2102103,-67.1
1224224224.224224,-67.15
1238238238.2382383,-65.8
1252252252.252252,-66.69
1266266266.2662663,-66.64
1280280280.28028,-66.34
1294294294.2942944,-66.49
1308308308.3083084,-66.47
1322322322.3223224,-66.48
1336336336.3363364,-65.62
1350350350.3503504,-66.13
1364364364.3643644,-66.32
1378378378.3783784,-66.41
1392392392.3923924,-66.06
1406406406.4064064,-65.86
1420420420.4204204,-66.82
1434434434.4344344,-65.42
1448448448.4484484,-65.9
1462462462.4624624,-65.73
1476476476.4764764,-66.29
1490490490.4904904,-66.23
1504504504.5045044,-66.75
1518518518.5185184,-66.68
1532532532.5325325,-66.15
1546546546.5465465,-66.42
1560560560.5605605,-66.56
1574574574.5745745,-67.08
1588588588.5885887,-65.24
1602602602.6026025,-65.59
1616616616.6166167,-66.05
1630630630.6306305,-66.27
1644644644.6446447,-66.38
1658658658.6586585,-66.37
1672672672.6726727,-65.69
1686686686.6866865,-65.66
1700700700.7007008,-66.16
1714714714.7147145,-66.21
1728728728.7287288,-65.83
1742742742.7427425,-65.2
1756756756.7567568,-65.92
1770770770.7707705,-66.15
1784784784.7847848,-66.26
1798798798.7987988,-66.07
1812812812.8128128,-66.33
1826826826.8268268,-66.45
1840840840.8408408,-65.58
1854854854.8548548,-64.88
1868868868.8688688,-65.81
1882882882.8828828,-65.97
1896896896.8968968,-66.04
1910910910.9109108,-64.88
1924924924.9249249,-65.54
1938938938.9389389,-65.15
1952952952.9529529,-66.13
1966966966.9669669,-65.42
1980980980.9809809,-65.18
1994994994.9949949,-66.24
2009009009.009009,-65.91
2023023023.0230231,-66.35
2037037037.037037,-66.11
2051051051.0510511,-64.68
2065065065.065065,-66.06
2079079079.079079,-65.73
