frequency_Hz,power_dBm
1000000000.0,-67.84
1001601601.6016016,-67.93
1003203203.2032032,-67.48
1004804804.8048048,-67.72
1006406406.4064064,-67.04
1008008008.008008,-66.99
1009609609.6096096,-67.55
1011211211.2112112,-66.89
1012812812.8128128,-66.8
1014414414.4144144,-67.07
1016016016.016016,-67.17
1017617617.6176176,-66.63
1019219219.2192192,-66.84
1020820820.8208208,-66.86
1022422422.4224224,-67.13
1024024024.024024,-66.96
1025625625.6256256,-66.45
1027227227.2272272,-66.79
1028828828.8288288,-66.7
1030430430.4304304,-67.15
1032032032.032032,-66.7
1033633633.6336336,-67.18
1035235235.2352352,-66.66
1036836836.8368368,-65.92
1038438438.4384384,-65.8
1040040040.04004,-66.41
1041641641.6416416,-66.82
1043243243.2432432,-66.99
1044844844.8448448,-67.24
1046446446.4464464,-67.46
1048048048.048048,-67.34
1049649649.6496496,-67.07
1051251251.2512512,-66.24
1052852852.8528528,-66.35
1054454454.4544544,-66.95
1056056056.056056,-67.72
1057657657.6576576,-67.5
1059259259.2592592,-67.8
1060860860.8608608,-67.86
1062462462.4624624,-67.61
1064064064.064064,-67.69
1065665665.6656656,-67.45
1067267267.2672672,-67.33
1068868868.8688688,-66.83
1070470470.4704704,-66.31
1072072072.072072,-66.88
1073673673.6736736,-67.18
1075275275.2752752,-66.6
1076876876.8768768,-67.06
1078478478.4784784,-67.42
1080080080.08008,-67.43
1081681681.6816816,-67.37
1083283283.2832832,-67.55
1084884884.8848848,-67.5
1086486486.4864864,-67.77
1088088088.088088,-67.01
1089689689.6896896,-66.43
1091291291.2912912,-66.99
1092892892.8928928,-67.52
1094494494.4944944,-67.3
1096096096.096096,-66.27
1097697697.6976976,-65.57
1099299299.2992992,-64.63
1100900900.9009008,-64.44
1102502502.5025024,-64.87
1104104104.104104,-64.45
1105705705.7057056,-64.4
1107307307.3073072,-65.85
1108908908.9089088,-66.61
1110510510.5105104,-66.69
1112112112.112112,-67.22
1113713713.7137136,-67.43
1115315315.3153152,-67.28
1116916916.9169168,-66.81
1118518518.5185184,-66.91
1120120120.12012,-67.75
1121721721.7217216,-68.02
1123323323.3233232,-67.89
1124924924.9249249,-66.52
1126526526.5265265,-66.44
1128128128.128128,-65.64
1129729729.7297297,-65.72
1131331331.3313313,-67.52
1132932932.9329329,-67.02
1134534534.5345345,-66.53
1136136136.136136,-66.78
1137737737.7377377,-66.78
1139339339.3393393,-66.24
1140940940.9409409,-66.21
1142542542.5425425,-66.46
1144144144.144144,-66.21
1145745745.7457457,-67.08
1147347347.3473473,-67.3
1148948948.9489489,-67.15
1150550550.5505505,-67.09
1152152152.152152,-66.75
1153753753.7537537,-66.51
1155355355.3553553,-67.73
1156956956.9569569,-67.83
1158558558.5585585,-67.47
1160160160.16016,-65.63
1161761761.7617617,-65.28
1163363363.3633633,-67.47
1164964964.9649649,-67.44
1166566566.5665665,-67.6
1168168168.168168,-67.62
1169769769.7697697,-67.43
1171371371.3713713,-67.15
1172972972.9729729,-67.12
1174574574.5745745,-67.2
1176176176.176176,-67.71
1177777777.7777777,-67.75
1179379379.3793793,-64.91
1180980980.9809809,-64.94
1182582582.5825825,-66.19
1184184184.184184,-67.25
1185785785.7857857,-66.38
1187387387.3873873,-65.99
1188988988.9889889,-65.33
1190590590.5905905,-65.86
1192192192.192192,-66.69
1193793793.7937937,-66.95
1195395395.3953953,-67.19
1196996996.9969969,-65.57
1198598598.5985985,-66.33
1200200200.2002,-66.17
1201801801.8018017,-66.3
1203403403.4034033,-66.43
1205005005.005005,-66.2
1206606606.6066065,-66.66
1208208208.208208,-67.35
1209809809.8098097,-66.9
1211411411.4114113,-66.63
1213013013.013013,-66.75
1214614614.6146145,-66.77
1216216216.216216,-66.17
1217817817.8178177,-66.65
1219419419.4194193,-67.22
1221021021.021021,-67.96
1222622622.6226225,-67.1
1224224224.224224,-66.66
1225825825.8258257,-67.7
1227427427.4274273,-67.92
1229029029.029029,-67.32
1230630630.6306305,-67.9
1232232232.2322323,-67.04
1233833833.833834,-66.27
1235435435.4354355,-67.79
1237037037.0370371,-66.83
1238638638.6386387,-67.1
1240240240.2402403,-66.64
1241841841.841842,-66.59
1243443443.4434435,-66.61
1245045045.0450451,-66.79
1246646646.6466467,-67.21
1248248248.2482483,-67.06
1249849849.84985,-67.13
1251451451.4514515,-66.48
1253053053.0530531,-66.69
1254654654.6546547,-66.98
1256256256.2562563,-67.19
1257857857.857858,-67.16
1259459459.4594595,-66.45
1261061061.0610611,-66.73
1262662662.6626627,-66.96
1264264264.2642643,-66.49
1265865865.865866,-66.79
1267467467.4674675,-66.38
1269069069.0690691,-65.74
1270670670.6706707,-66.22
1272272272.2722723,-66.39
1273873873.873874,-67.34
1275475475.4754755,-66.74
1277077077.0770772,-66.86
1278678678.6786788,-66.5
1280280280.2802804,-66.11
1281881881.881882,-65.98
1283483483.4834836,-66.19
1285085085.0850852,-67.29
1286686686.6866868,-65.89
1288288288.2882884,-66.5
1289889889.88989,-66.45
1291491491.4914916,-66.37
1293093093.0930932,-66.93
1294694694.6946948,-67.01
1296296296.2962964,-66.44
1297897897.897898,-66.55
1299499499.4994996,-66.66
1301101101.1011012,-66.15
1302702702.7027028,-65.83
1304304304.3043044,-66.6
1305905905.905906,-66.1
1307507507.5075076,-66.21
1309109109.1091092,-66.88
1310710710.7107108,-66.89
1312312312.3123124,-66.93
1313913913.913914,-67.48
1315515515.5155156,-67.25
1317117117.1171172,-67.3
1318718718.7187188,-67.78
1320320320.3203204,-66.83
1321921921.921922,-66.55
1323523523.5235236,-65.85
1325125125.1251252,-66.75
1326726726.7267268,-66.83
1328328328.3283284,-66.55
1329929929.92993,-66.85
1331531531.5315316,-67.18
1333133133.1331332,-67.65
1334734734.7347348,-68.17
1336336336.3363364,-67.64
1337937937.937938,-67.96
1339539539.5395396,-66.49
1341141141.1411412,-66.0
1342742742.7427428,-66.45
1344344344.3443444,-66.72
1345945945.945946,-67.09
1347547547.5475476,-66.39
1349149149.1491492,-66.62
1350750750.7507508,-67.41
1352352352.3523524,-67.07
1353953953.953954,-66.94
1355555555.5555556,-66.93
1357157157.1571572,-67.06
1358758758.7587588,-66.32
1360360360.3603604,-66.46
1361961961.961962,-66.36
1363563563.5635636,-66.56
1365165165.1651652,-67.71
1366766766.7667668,-67.37
1368368368.3683684,-67.42
1369969969.96997,-67.18
1371571571.5715716,-67.17
1373173173.1731732,-66.98
1374774774.7747748,-67.45
1376376376.3763764,-67.22
1377977977.977978,-66.71
1379579579.5795796,-67.24
1381181181.1811812,-67.64
1382782782.7827828,-67.03
1384384384.3843844,-66.4
1385985985.985986,-66.05
1387587587.5875876,-66.29
1389189189.1891892,-67.01
1390790790.7907908,-67.18
1392392392.3923924,-67.15
1393993993.993994,-66.6
1395595595.5955956,-65.29
1397197197.1971972,-66.78
1398798798.7987988,-66.88
1400400400.4004004,-67.15
1402002002.002002,-67.33
1403603603.6036036,-66.52
1405205205.2052052,-66.56
1406806806.8068068,-66.7
1408408408.4084084,-66.32
1410010010.01001,-66.9
1411611611.6116116,-66.19
1413213213.2132132,-65.76
1414814814.8148148,-67.14
1416416416.4164164,-67.68
1418018018.018018,-67.76
1419619619.6196196,-67.56
1421221221.2212212,-66.41
1422822822.8228228,-66.26
1424424424.4244244,-66.38
1426026026.026026,-67.66
1427627627.6276276,-67.75
1429229229.2292292,-67.01
1430830830.8308308,-66.63
1432432432.4324324,-66.85
1434034034.034034,-67.13
1435635635.6356356,-66.58
1437237237.2372372,-66.42
1438838838.8388388,-66.91
1440440440.4404404,-67.77
1442042042.042042,-67.68
1443643643.6436436,-66.89
1445245245.2452452,-67.4
1446846846.8468468,-67.21
1448448448.4484484,-67.21
1450050050.05005,-66.4
1451651651.6516516,-66.85
1453253253.2532532,-67.11
1454854854.8548548,-67.38
1456456456.4564564,-67.22
1458058058.058058,-67.62
1459659659.6596596,-67.42
1461261261.2612612,-67.32
1462862862.8628628,-67.73
1464464464.4644644,-67.01
1466066066.066066,-66.38
1467667667.6676676,-66.26
1469269269.2692692,-66.88
1470870870.8708708,-65.7
1472472472.4724724,-65.82
1474074074.074074,-66.33
1475675675.6756756,-66.18
1477277277.2772772,-66.46
1478878878.8788788,-66.59
1480480480.4804804,-66.9
1482082082.082082,-66.93
1483683683.6836836,-66.49
1485285285.2852852,-65.62
1486886886.8868868,-66.06
1488488488.4884884,-66.14
1490090090.09009,-66.67
1491691691.6916916,-67.51
1493293293.2932932,-66.05
1494894894.8948948,-66.55
1496496496.4964964,-66.88
1498098098.098098,-67.4
1499699699.6996996,-66.55
1501301301.3013012,-66.37
1502902902.9029028,-65.9
1504504504.5045044,-66.07
1506106106.106106,-67.52
1507707707.7077076,-67.54
