frequency_Hz,power_dBm
1000000000.0,-67.48
1001601601.6016016,-67.35
1003203203.2032032,-67.4
1004804804.8048048,-67.4
1006406406.4064064,-67.42
1008008008.008008,-66.88
1009609609.6096096,-66.94
1011211211.2112112,-66.74
1012812812.8128128,-66.87
1014414414.4144144,-67.47
1016016016.016016,-67.2
1017617617.6176176,-66.96
1019219219.2192192,-66.37
1020820820.8208208,-66.55
1022422422.4224224,-67.5
1024024024.024024,-67.17
1025625625.6256256,-66.71
1027227227.2272272,-66.17
1028828828.8288288,-66.75
1030430430.4304304,-67.55
1032032032.032032,-68.02
1033633633.6336336,-67.68
1035235235.2352352,-66.61
1036836836.8368368,-67.08
1038438438.4384384,-66.88
1040040040.04004,-66.77
1041641641.6416416,-66.91
1043243243.2432432,-65.11
1044844844.8448448,-65.26
1046446446.4464464,-65.43
1048048048.048048,-64.71
1049649649.6496496,-65.19
1051251251.2512512,-65.16
1052852852.8528528,-66.69
1054454454.4544544,-67.09
1056056056.056056,-67.2
1057657657.6576576,-67.66
1059259259.2592592,-67.29
1060860860.8608608,-67.34
1062462462.4624624,-67.73
1064064064.064064,-67.77
1065665665.6656656,-65.84
1067267267.2672672,-65.79
1068868868.8688688,-66.35
1070470470.4704704,-65.9
1072072072.072072,-66.76
1073673673.6736736,-68.04
1075275275.2752752,-67.77
1076876876.8768768,-68.24
1078478478.4784784,-68.09
1080080080.08008,-68.03
1081681681.6816816,-68.19
1083283283.2832832,-67.69
1084884884.8848848,-66.9
1086486486.4864864,-67.19
1088088088.088088,-67.53
1089689689.6896896,-65.14
1091291291.2912912,-66.03
1092892892.8928928,-66.72
1094494494.4944944,-67.26
1096096096.096096,-67.15
1097697697.6976976,-66.77
1099299299.2992992,-64.06
1100900900.9009008,-63.69
1102502502.5025024,-64.62
1104104104.104104,-64.8
1105705705.7057056,-65.9
1107307307.3073072,-65.86
1108908908.9089088,-67.13
1110510510.5105104,-67.38
1112112112.112112,-66.64
1113713713.7137136,-67.05
1115315315.3153152,-67.42
1116916916.9169168,-67.44
1118518518.5185184,-68.19
1120120120.12012,-66.98
1121721721.7217216,-66.78
1123323323.3233232,-66.79
1124924924.9249249,-65.13
1126526526.5265265,-65.29
1128128128.128128,-67.44
1129729729.7297297,-67.32
1131331331.3313313,-66.56
1132932932.9329329,-66.77
1134534534.5345345,-66.27
1136136136.136136,-66.1
1137737737.7377377,-67.32
1139339339.3393393,-67.84
1140940940.9409409,-67.14
1142542542.5425425,-67.41
1144144144.144144,-65.37
1145745745.7457457,-67.53
1147347347.3473473,-67.66
1148948948.9489489,-68.19
1150550550.5505505,-66.61
1152152152.152152,-66.62
1153753753.7537537,-66.85
1155355355.3553553,-66.82
1156956956.9569569,-67.17
1158558558.5585585,-67.79
1160160160.16016,-66.78
1161761761.7617617,-66.49
1163363363.3633633,-66.91
1164964964.9649649,-66.82
1166566566.5665665,-67.37
1168168168.168168,-66.71
1169769769.7697697,-67.84
1171371371.3713713,-67.89
1172972972.9729729,-67.79
1174574574.5745745,-67.65
1176176176.176176,-66.92
1177777777.7777777,-67.29
1179379379.3793793,-65.93
1180980980.9809809,-66.17
1182582582.5825825,-67.22
1184184184.184184,-67.7
1185785785.7857857,-68.12
1187387387.3873873,-67.56
1188988988.9889889,-67.42
1190590590.5905905,-67.89
1192192192.192192,-67.79
1193793793.7937937,-67.0
1195395395.3953953,-66.31
1196996996.9969969,-66.09
1198598598.5985985,-66.54
1200200200.2002,-67.5
1201801801.8018017,-67.18
1203403403.4034033,-67.53
1205005005.005005,-67.68
1206606606.6066065,-67.47
1208208208.208208,-67.17
1209809809.8098097,-66.83
1211411411.4114113,-66.5
1213013013.013013,-66.31
1214614614.6146145,-66.09
1216216216.216216,-66.66
1217817817.8178177,-67.39
1219419419.4194193,-67.95
1221021021.021021,-67.57
1222622622.6226225,-66.91
1224224224.224224,-66.88
1225825825.8258257,-67.41
1227427427.4274273,-67.03
1229029029.029029,-67.15
1230630630.6306305,-67.32
1232232232.2322323,-66.72
1233833833.833834,-66.65
1235435435.4354355,-67.39
1237037037.0370371,-67.11
1238638638.6386387,-67.48
1240240240.2402403,-67.39
1241841841.841842,-67.33
1243443443.4434435,-67.39
1245045045.0450451,-67.44
1246646646.6466467,-66.45
1248248248.2482483,-66.82
1249849849.84985,-67.04
1251451451.4514515,-65.94
1253053053.0530531,-66.61
1254654654.6546547,-67.23
1256256256.2562563,-67.03
1257857857.857858,-67.07
1259459459.4594595,-67.31
1261061061.0610611,-67.15
1262662662.6626627,-66.89
1264264264.2642643,-66.87
1265865865.865866,-67.26
1267467467.4674675,-66.47
1269069069.0690691,-65.79
1270670670.6706707,-66.59
1272272272.2722723,-67.01
1273873873.873874,-66.73
1275475475.4754755,-66.31
1277077077.0770772,-66.52
1278678678.6786788,-66.76
1280280280.2802804,-66.65
1281881881.881882,-66.67
1283483483.4834836,-67.18
1285085085.0850852,-67.8
1286686686.6866868,-65.84
1288288288.2882884,-66.13
1289889889.88989,-66.67
1291491491.4914916,-66.67
1293093093.0930932,-66.43
1294694694.6946948,-66.65
1296296296.2962964,-67.5
1297897897.897898,-67.96
1299499499.4994996,-67.37
1301101101.1011012,-67.32
1302702702.7027028,-67.05
1304304304.3043044,-65.71
1305905905.905906,-66.81
1307507507.5075076,-66.83
1309109109.1091092,-67.28
1310710710.7107108,-66.19
1312312312.3123124,-66.34
1313913913.913914,-67.39
1315515515.5155156,-66.28
1317117117.1171172,-65.49
1318718718.7187188,-65.51
1320320320.3203204,-66.1
1321921921.921922,-66.23
1323523523.5235236,-66.02
1325125125.1251252,-67.82
1326726726.7267268,-67.2
1328328328.3283284,-66.59
1329929929.92993,-66.33
1331531531.5315316,-67.03
1333133133.1331332,-67.3
1334734734.7347348,-67.26
1336336336.3363364,-67.25
1337937937.937938,-66.54
1339539539.5395396,-66.68
1341141141.1411412,-65.91
1342742742.7427428,-67.3
1344344344.3443444,-67.36
1345945945.945946,-66.75
1347547547.5475476,-66.62
1349149149.1491492,-66.9
1350750750.7507508,-66.85
1352352352.3523524,-68.06
1353953953.953954,-67.74
1355555555.5555556,-67.55
1357157157.1571572,-66.19
1358758758.7587588,-66.11
1360360360.3603604,-67.61
1361961961.961962,-68.02
1363563563.5635636,-67.77
1365165165.1651652,-67.25
1366766766.7667668,-66.66
