frequency_Hz,power_dBm
1000000000.0,-67.22
1001601601.6016016,-67.12
1003203203.2032032,-66.9
1004804804.8048048,-67.49
1006406406.4064064,-67.44
1008008008.008008,-67.7
1009609609.6096096,-67.62
1011211211.2112112,-67.11
1012812812.8128128,-67.63
1014414414.4144144,-67.58
1016016016.016016,-67.1
1017617617.6176176,-66.76
1019219219.2192192,-67.82
1020820820.8208208,-67.76
1022422422.4224224,-67.54
1024024024.024024,-67.53
1025625625.6256256,-67.67
1027227227.2272272,-67.13
1028828828.8288288,-67.15
1030430430.4304304,-68.08
1032032032.032032,-67.13
1033633633.6336336,-66.99
1035235235.2352352,-65.13
1036836836.8368368,-66.26
1038438438.4384384,-67.24
1040040040.04004,-67.35
1041641641.6416416,-66.2
1043243243.2432432,-66.18
1044844844.8448448,-66.24
1046446446.4464464,-67.24
1048048048.048048,-67.36
1049649649.6496496,-67.07
1051251251.2512512,-67.29
1052852852.8528528,-66.39
1054454454.4544544,-66.56
1056056056.056056,-66.56
1057657657.6576576,-67.11
1059259259.2592592,-68.06
1060860860.8608608,-67.82
1062462462.4624624,-66.69
1064064064.064064,-67.04
1065665665.6656656,-67.61
1067267267.2672672,-67.22
1068868868.8688688,-67.17
1070470470.4704704,-67.54
1072072072.072072,-65.53
1073673673.6736736,-67.27
1075275275.2752752,-67.8
1076876876.8768768,-66.92
1078478478.4784784,-66.68
1080080080.08008,-67.49
1081681681.6816816,-68.04
1083283283.2832832,-68.31
1084884884.8848848,-68.1
1086486486.4864864,-67.66
1088088088.088088,-66.76
1089689689.6896896,-65.91
1091291291.2912912,-67.44
1092892892.8928928,-67.98
1094494494.4944944,-67.88
1096096096.096096,-67.9
1097697697.6976976,-67.14
1099299299.2992992,-67.05
1100900900.9009008,-66.44
1102502502.5025024,-66.48
1104104104.104104,-66.46
1105705705.7057056,-66.04
1107307307.3073072,-66.18
1108908908.9089088,-67.93
1110510510.5105104,-68.03
1112112112.112112,-67.38
1113713713.7137136,-67.22
1115315315.3153152,-66.44
1116916916.9169168,-66.14
1118518518.5185184,-67.04
1120120120.12012,-67.52
1121721721.7217216,-67.68
1123323323.3233232,-66.82
1124924924.9249249,-65.98
1126526526.5265265,-66.83
1128128128.128128,-68.19
1129729729.7297297,-67.36
1131331331.3313313,-67.37
1132932932.9329329,-67.01
1134534534.5345345,-66.93
1136136136.136136,-67.23
1137737737.7377377,-67.61
1139339339.3393393,-67.79
1140940940.9409409,-67.47
1142542542.5425425,-67.75
1144144144.144144,-66.74
1145745745.7457457,-67.79
1147347347.3473473,-68.06
1148948948.9489489,-66.3
1150550550.5505505,-66.07
1152152152.152152,-66.46
1153753753.7537537,-66.62
1155355355.3553553,-67.2
1156956956.9569569,-67.56
1158558558.5585585,-67.73
1160160160.16016,-66.73
1161761761.7617617,-65.83
1163363363.3633633,-67.51
1164964964.9649649,-67.3
1166566566.5665665,-67.23
1168168168.168168,-66.61
1169769769.7697697,-66.61
1171371371.3713713,-66.29
1172972972.9729729,-66.78
1174574574.5745745,-66.99
1176176176.176176,-67.29
1177777777.7777777,-66.62
1179379379.3793793,-65.45
1180980980.9809809,-67.45
1182582582.5825825,-67.61
1184184184.184184,-67.71
1185785785.7857857,-67.83
1187387387.3873873,-67.62
1188988988.9889889,-67.05
1190590590.5905905,-66.91
1192192192.192192,-66.94
1193793793.7937937,-67.07
1195395395.3953953,-66.97
1196996996.9969969,-65.96
1198598598.5985985,-66.35
1200200200.2002,-66.52
1201801801.8018017,-66.75
1203403403.4034033,-67.17
1205005005.005005,-67.11
1206606606.6066065,-67.19
1208208208.208208,-67.73
1209809809.8098097,-67.63
1211411411.4114113,-67.9
1213013013.013013,-67.52
1214614614.6146145,-66.74
1216216216.216216,-66.4
1217817817.8178177,-67.07
1219419419.4194193,-67.3
1221021021.021021,-67.45
1222622622.6226225,-67.41
1224224224.224224,-67.73
1225825825.8258257,-68.03
1227427427.4274273,-67.77
1229029029.029029,-68.06
1230630630.6306305,-67.65
1232232232.2322323,-66.86
1233833833.833834,-65.45
1235435435.4354355,-65.93
1237037037.0370371,-66.99
1238638638.6386387,-66.89
1240240240.2402403,-66.88
1241841841.841842,-66.92
1243443443.4434435,-66.91
1245045045.0450451,-67.04
1246646646.6466467,-67.04
1248248248.2482483,-67.01
1249849849.84985,-65.96
1251451451.4514515,-66.0
1253053053.0530531,-66.34
1254654654.6546547,-66.48
1256256256.2562563,-66.27
1257857857.857858,-66.79
1259459459.4594595,-66.78
1261061061.0610611,-67.31
1262662662.6626627,-67.59
1264264264.2642643,-66.99
1265865865.865866,-66.52
1267467467.4674675,-66.77
1269069069.0690691,-66.57
1270670670.6706707,-66.83
1272272272.2722723,-66.8
1273873873.873874,-67.08
1275475475.4754755,-67.14
1277077077.0770772,-66.99
1278678678.6786788,-67.32
1280280280.2802804,-67.17
1281881881.881882,-66.33
1283483483.4834836,-66.33
1285085085.0850852,-67.28
1286686686.6866868,-65.35
1288288288.2882884,-65.69
1289889889.88989,-66.84
1291491491.4914916,-66.7
1293093093.0930932,-66.61
1294694694.6946948,-67.66
1296296296.2962964,-67.86
1297897897.897898,-66.59
1299499499.4994996,-66.82
1301101101.1011012,-67.18
1302702702.7027028,-67.98
1304304304.3043044,-67.19
1305905905.905906,-66.77
1307507507.5075076,-67.6
1309109109.1091092,-67.53
1310710710.7107108,-67.49
1312312312.3123124,-67.24
1313913913.913914,-67.11
1315515515.5155156,-67.2
1317117117.1171172,-66.56
1318718718.7187188,-66.45
1320320320.3203204,-67.06
1321921921.921922,-66.76
1323523523.5235236,-65.31
1325125125.1251252,-67.18
1326726726.7267268,-67.11
1328328328.3283284,-66.81
1329929929.92993,-66.99
1331531531.5315316,-67.22
1333133133.1331332,-67.72
1334734734.7347348,-67.52
1336336336.3363364,-66.93
1337937937.937938,-67.16
1339539539.5395396,-66.68
1341141141.1411412,-66.42
1342742742.7427428,-67.26
1344344344.3443444,-67.56
1345945945.945946,-67.26
1347547547.5475476,-67.24
1349149149.1491492,-67.18
1350750750.7507508,-67.12
1352352352.3523524,-67.61
1353953953.953954,-67.55
1355555555.5555556,-67.65
1357157157.1571572,-66.56
1358758758.7587588,-66.12
1360360360.3603604,-66.81
1361961961.961962,-67.06
1363563563.5635636,-67.61
1365165165.1651652,-67.74
1366766766.7667668,-67.15
1368368368.3683684,-67.61
1369969969.96997,-67.24
1371571571.5715716,-66.56
1373173173.1731732,-66.94
1374774774.7747748,-67.12
1376376376.3763764,-65.84
1377977977.977978,-66.93
1379579579.5795796,-67.22
1381181181.1811812,-67.72
1382782782.7827828,-67.13
1384384384.3843844,-66.62
1385985985.985986,-66.02
1387587587.5875876,-66.04
1389189189.1891892,-65.96
1390790790.7907908,-66.65
1392392392.3923924,-66.77
1393993993.993994,-65.94
1395595595.5955956,-65.68
1397197197.1971972,-67.25
1398798798.7987988,-67.19
1400400400.4004004,-66.99
1402002002.002002,-66.86
1403603603.6036036,-66.9
1405205205.2052052,-67.28
1406806806.8068068,-66.87
1408408408.4084084,-66.44
1410010010.01001,-66.7
1411611611.6116116,-66.93
1413213213.2132132,-65.63
1414814814.8148148,-66.04
1416416416.4164164,-67.17
1418018018.018018,-67.09
1419619619.6196196,-67.46
1421221221.2212212,-66.87
1422822822.8228228,-66.74
1424424424.4244244,-66.89
1426026026.026026,-67.63
1427627627.6276276,-65.53
1429229229.2292292,-64.96
1430830830.8308308,-64.74
1432432432.4324324,-65.4
1434034034.034034,-66.53
1435635635.6356356,-66.97
1437237237.2372372,-65.7
1438838838.8388388,-65.73
1440440440.4404404,-66.13
1442042042.042042,-68.2
1443643643.6436436,-66.28
1445245245.2452452,-66.05
1446846846.8468468,-67.36
1448448448.4484484,-66.65
1450050050.05005,-65.34
1451651651.6516516,-66.18
1453253253.2532532,-66.29
1454854854.8548548,-66.18
1456456456.4564564,-66.34
1458058058.058058,-66.96
1459659659.6596596,-67.22
1461261261.2612612,-67.12
1462862862.8628628,-67.49
1464464464.4644644,-66.64
1466066066.066066,-66.46
1467667667.6676676,-65.27
1469269269.2692692,-66.44
1470870870.8708708,-67.12
1472472472.4724724,-67.61
1474074074.074074,-66.31
1475675675.6756756,-66.09
1477277277.2772772,-66.78
1478878878.8788788,-66.96
1480480480.4804804,-67.49
1482082082.082082,-67.38
1483683683.6836836,-67.28
1485285285.2852852,-65.61
1486886886.8868868,-65.87
1488488488.4884884,-66.51
1490090090.09009,-67.04
1491691691.6916916,-66.91
1493293293.2932932,-67.24
1494894894.8948948,-67.12
