frequency_Hz,power_dBm
1000000000.0,-66.93
1001601601.6016016,-66.84
1003203203.2032032,-66.87
1004804804.8048048,-67.2
1006406406.4064064,-67.44
1008008008.008008,-67.28
1009609609.6096096,-66.85
1011211211.2112112,-66.7
1012812812.8128128,-67.74
1014414414.4144144,-67.27
1016016016.016016,-67.04
1017617617.6176176,-66.35
1019219219.2192192,-65.99
1020820820.8208208,-66.35
1022422422.4224224,-67.71
1024024024.024024,-67.62
1025625625.6256256,-66.53
1027227227.2272272,-66.54
1028828828.8288288,-66.04
1030430430.4304304,-65.77
1032032032.032032,-65.94
1033633633.6336336,-66.6
1035235235.2352352,-66.04
1036836836.8368368,-67.63
1038438438.4384384,-67.77
1040040040.04004,-66.93
1041641641.6416416,-66.29
1043243243.2432432,-66.85
1044844844.8448448,-67.27
1046446446.4464464,-67.43
1048048048.048048,-67.67
1049649649.6496496,-67.41
1051251251.2512512,-65.71
1052852852.8528528,-65.67
1054454454.4544544,-66.46
1056056056.056056,-67.5
1057657657.6576576,-67.13
1059259259.2592592,-66.96
1060860860.8608608,-66.49
1062462462.4624624,-66.46
1064064064.064064,-66.7
1065665665.6656656,-66.97
1067267267.2672672,-68.15
1068868868.8688688,-67.81
1070470470.4704704,-66.93
1072072072.072072,-67.19
1073673673.6736736,-67.55
1075275275.2752752,-67.68
1076876876.8768768,-68.01
1078478478.4784784,-67.75
1080080080.08008,-67.8
1081681681.6816816,-67.95
1083283283.2832832,-67.13
1084884884.8848848,-67.28
1086486486.4864864,-67.29
1088088088.088088,-65.2
1089689689.6896896,-65.12
1091291291.2912912,-66.56
1092892892.8928928,-67.31
1094494494.4944944,-67.92
1096096096.096096,-67.88
1097697697.6976976,-67.99
1099299299.2992992,-67.99
1100900900.9009008,-67.62
1102502502.5025024,-67.63
1104104104.104104,-65.65
1105705705.7057056,-66.01
1107307307.3073072,-64.76
1108908908.9089088,-66.44
1110510510.5105104,-67.06
1112112112.112112,-67.8
1113713713.7137136,-67.0
1115315315.3153152,-66.4
1116916916.9169168,-66.43
1118518518.5185184,-66.97
1120120120.12012,-67.39
1121721721.7217216,-67.53
1123323323.3233232,-67.33
1124924924.9249249,-65.59
1126526526.5265265,-66.63
1128128128.128128,-66.6
1129729729.7297297,-66.87
1131331331.3313313,-67.86
1132932932.9329329,-67.28
1134534534.5345345,-67.28
1136136136.136136,-67.48
1137737737.7377377,-68.14
1139339339.3393393,-67.06
1140940940.9409409,-66.95
1142542542.5425425,-67.56
1144144144.144144,-66.06
1145745745.7457457,-66.39
1147347347.3473473,-67.42
1148948948.9489489,-67.7
1150550550.5505505,-67.78
1152152152.152152,-67.1
1153753753.7537537,-67.05
1155355355.3553553,-66.86
1156956956.9569569,-67.88
1158558558.5585585,-67.17
1160160160.16016,-66.72
1161761761.7617617,-66.39
