time_utc,satellite,sat_alt_deg,sat_az_deg,target_alt_deg,target_az_deg,angular_sep_deg,gain_percent
2026-01-13T19:29:47+00:00,GLOBALSTAR M072,75.73383219913349,81.71371060095841,78.18351286552863,84.85703598329717,2.5494244646697717,66.40479826670781
2026-01-13T19:29:48+00:00,GLOBALSTAR M072,75.57828560303889,82.30727680276617,78.1866628995199,84.85841083528088,2.671242890404214,63.69586138285796
2026-01-13T19:29:49+00:00,GLOBALSTAR M072,75.42143652837686,82.88782256021358,78.18981294031275,84.85978567685177,2.80433556652279,60.704212358890885
2026-01-13T19:29:50+00:00,GLOBALSTAR M072,75.26333825851093,83.45566066725343,78.19296298790526,84.86116050800989,2.9471276499267636,57.47217547528237
2026-01-13T19:29:51+00:00,GLOBALSTAR M072,75.10404232517114,84.01110016505632,78.19611304229467,84.86253532875479,3.098231881164267,54.044363185763935
2026-01-13T19:29:52+00:00,GLOBALSTAR M072,74.94359855525374,84.55444588075459,78.19926310348103,84.86391013908758,3.2564462340128824,50.4667991681356
2026-01-13T19:03:12+00:00,NAVSTAR 69 (USA 248),73.60317708155746,79.42922389536484,73.16914067594526,82.65041537987184,1.0179821153576087,93.8550689987038
2026-01-13T19:03:13+00:00,NAVSTAR 69 (USA 248),73.5985419390875,79.45232509104855,73.17227745894853,82.65180792716441,1.0091047209976973,93.95901772259182
2026-01-13T19:03:14+00:00,NAVSTAR 69 (USA 248),73.5939048751401,79.47541570307678,73.1754142517835,82.6532004622773,1.000248263762417,94.06190855055459
2026-01-13T19:03:15+00:00,NAVSTAR 69 (USA 248),73.58926589119173,79.49849573544692,73.17855105444738,82.65459298521165,0.9914133052739204,94.1637383871068
2026-01-13T19:03:16+00:00,NAVSTAR 69 (USA 248),73.58462498866992,79.52156519232146,73.18168786694012,82.6559854959701,0.9826004259002789,94.26450416818419
2026-01-13T19:03:17+00:00,NAVSTAR 69 (USA 248),73.57998216899264,79.54462407785064,73.18482468925878,82.65737799455391,0.9738102255478033,94.36420286046544
2026-01-13T19:03:18+00:00,NAVSTAR 69 (USA 248),73.57533743363297,79.56767239608112,73.18796152140146,82.65877048096475,0.9650433244532715,94.46283146106109
2026-01-13T19:03:19+00:00,NAVSTAR 69 (USA 248),73.57069078400053,79.59071015118988,73.19109836336526,82.66016295520384,0.9563003638681331,94.5603869987619
2026-01-13T19:03:20+00:00,NAVSTAR 69 (USA 248),73.56604222154057,79.61373734730522,73.19423521515019,82.66155541727385,0.9475820069538072,94.65686653325209
2026-01-13T19:03:21+00:00,NAVSTAR 69 (USA 248),73.56139174769346,79.6367539885242,73.19737207675325,82.66294786717596,0.9388889396097195,94.7522671554588
2026-01-13T19:03:22+00:00,NAVSTAR 69 (USA 248),73.55673936389218,79.65976007900203,73.20050894817257,82.66434030491183,0.9302218713316998,94.84658598792612
2026-01-13T19:03:23+00:00,NAVSTAR 69 (USA 248),73.5520850715682,79.68275562288082,73.20364582940523,82.66573273048282,0.9215815361471354,94.93982018472606
2026-01-13T19:03:24+00:00,NAVSTAR 69 (USA 248),73.54742887216354,79.70574062428946,73.20678272045129,82.6671251438914,0.9129686935713072,95.03196693153778
2026-01-13T19:03:25+00:00,NAVSTAR 69 (USA 248),73.54277076709421,79.72871508741524,73.2099196213077,82.66851754513887,0.9043841295676991,95.12302344607747
2026-01-13T19:03:26+00:00,NAVSTAR 69 (USA 248),73.53811075779807,79.75167901639597,73.21305653197267,82.66990993422688,0.8958286576173631,95.21298697777152
2026-01-13T19:03:27+00:00,NAVSTAR 69 (USA 248),73.53344884571035,79.7746324153923,73.21619345244326,82.67130231115678,0.8873031197602526,95.30185480814977
2026-01-13T19:03:28+00:00,NAVSTAR 69 (USA 248),73.52878503225524,79.79757528856953,73.21933038271942,82.67269467593101,0.8788083877049407,95.38962425093645
2026-01-13T19:03:29+00:00,NAVSTAR 69 (USA 248),73.5241193188613,79.82050764009674,73.22246732279828,82.67408702855089,0.8703453639824286,95.4762926521142
2026-01-13T19:03:30+00:00,NAVSTAR 69 (USA 248),73.51945170695856,79.84342947414811,73.22560427267788,82.67547936901808,0.8619149831345987,95.56185739006693
2026-01-13T19:03:31+00:00,NAVSTAR 69 (USA 248),73.51478219797076,79.86634079490285,73.22874123235528,82.67687169733382,0.8535182129487532,95.6463158756922
2026-01-13T19:03:32+00:00,NAVSTAR 69 (USA 248),73.51011079332643,79.88924160654379,73.23187820183055,82.67826401350077,0.8451560557396438,95.72966555247795
2026-01-13T19:03:33+00:00,NAVSTAR 69 (USA 248),73.50543749445127,79.91213191325863,73.23501518110079,82.6796563175201,0.8368295496668401,95.81190389667134
2026-01-13T19:03:34+00:00,NAVSTAR 69 (USA 248),73.50076230276204,79.93501171923863,73.23815217016393,82.68104860939349,0.8285397701097432,95.89302841732334
2026-01-13T19:03:35+00:00,NAVSTAR 69 (USA 248),73.49608521969661,79.95788102866386,73.24128916901724,82.68244088912223,0.8202878310850642,95.97303665636444
2026-01-13T19:03:36+00:00,NAVSTAR 69 (USA 248),73.49140624665671,79.98073984576916,73.24442617766066,82.68383315670886,0.8120748866784503,96.05192618898482
2026-01-13T19:03:37+00:00,NAVSTAR 69 (USA 248),73.48672538508121,80.00358817472578,73.24756319609122,82.68522541215462,0.8039021326004138,96.12969462325395
2026-01-13T19:03:38+00:00,NAVSTAR 69 (USA 248),73.4820426363694,80.0264260197948,73.25070022430705,82.68661765546116,0.7957708076772758,96.20633960080167
2026-01-13T19:03:39+00:00,NAVSTAR 69 (USA 248),73.4773580019562,80.0492533851561,73.25383726230515,82.68800988662979,0.78768219551287,96.28185879629726
2026-01-13T19:03:40+00:00,NAVSTAR 69 (USA 248),73.47267148326904,80.07207027499189,73.2569743100876,82.68940210566393,0.7796376260931764,96.35624991789224
2026-01-13T19:03:41+00:00,NAVSTAR 69 (USA 248),73.46798308171503,80.09487669356098,73.26011136764656,82.69079431256262,0.77163847744988,96.4295107074952
2026-01-13T19:03:42+00:00,NAVSTAR 69 (USA 248),73.46329279869514,80.11767264512429,73.26324843498394,82.69218650732932,0.7636861774038342,96.50163894068405
2026-01-13T19:03:43+00:00,NAVSTAR 69 (USA 248),73.45860063564756,80.14045813386095,73.26638551209692,82.69357868996526,0.7557822053640103,96.57263242647839
2026-01-13T19:03:44+00:00,NAVSTAR 69 (USA 248),73.453906593978,80.16323316402358,73.26952259898354,82.69497086047215,0.7479280940677978,96.64248900796719
2026-01-13T19:03:45+00:00,NAVSTAR 69 (USA 248),73.44921067510515,80.18599773985227,73.27265969564088,82.6963630188512,0.7401254314462452,96.71120656209584
2026-01-13T19:03:46+00:00,NAVSTAR 69 (USA 248),73.44451288044122,80.20875186557292,73.27579680206891,82.69775516510497,0.7323758624767354,96.77878299982629
2026-01-13T19:03:47+00:00,NAVSTAR 69 (USA 248),73.43981321138045,80.23149554548638,73.27893391826477,82.69914729923472,0.7246810910478031,96.84521626639061
2026-01-13T19:03:48+00:00,NAVSTAR 69 (USA 248),73.43511166936365,80.25422878377474,73.28207104422643,82.70053942124206,0.7170428819194773,96.91050434087411
2026-01-13T19:03:49+00:00,NAVSTAR 69 (USA 248),73.43040825578046,80.27695158474708,73.28520817995116,82.70193153112844,0.7094630625542897,96.97464523701053
2026-01-13T19:03:50+00:00,NAVSTAR 69 (USA 248),73.42570297204577,80.2996639526463,73.28834532543881,82.7033236288962,0.7019435251001397,97.03763700269735
2026-01-13T19:03:51+00:00,NAVSTAR 69 (USA 248),73.42099581956006,80.32236589175444,73.29148248068647,82.7047157145466,0.6944862282649765,97.09947772039034
2026-01-13T19:03:52+00:00,NAVSTAR 69 (USA 248),73.41628679975584,80.34505740628839,73.29461964569231,82.70610778808144,0.6870931992508803,97.16016550686635
2026-01-13T19:03:53+00:00,NAVSTAR 69 (USA 248),73.41157591401215,80.3677385005726,73.29775682045337,82.70749984950186,0.6797665355556107,97.21969851385367
2026-01-13T19:03:54+00:00,NAVSTAR 69 (USA 248),73.40686316375303,80.39040917884995,73.30089400496966,82.70889189881046,0.6725084068746344,97.2780749275013
2026-01-13T19:03:55+00:00,NAVSTAR 69 (USA 248),73.40214855036703,80.41306944543578,73.30403119923827,82.71028393600848,0.6653210568131491,97.33529296895078
2026-01-13T19:03:56+00:00,NAVSTAR 69 (USA 248),73.3974320752674,80.43571930459768,73.3071684032572,82.71167596109754,0.6582068046359068,97.39135089401815
2026-01-13T19:03:57+00:00,NAVSTAR 69 (USA 248),73.3927137398542,80.45835876062532,73.31030561702364,82.71306797407902,0.6511680468455684,97.44624699352919
2026-01-13T19:03:58+00:00,NAVSTAR 69 (USA 248),73.38799354552548,80.48098781782826,73.31344284053756,82.71445997495529,0.6442072586884692,97.49997959334549
2026-01-13T19:03:59+00:00,NAVSTAR 69 (USA 248),73.38327149369186,80.50360648046951,73.316580073796,82.71585196372772,0.637326995544151,97.55254705426287
2026-01-13T19:04:00+00:00,NAVSTAR 69 (USA 248),73.37854758575328,80.52621475286678,73.31971731679714,82.71724394039792,0.6305298941005464,97.60394777234225
2026-01-13T19:04:01+00:00,NAVSTAR 69 (USA 248),73.37382182310083,80.54881263932597,73.322854569538,82.71863590496717,0.623818673393801,97.6541801788531
2026-01-13T19:04:02+00:00,NAVSTAR 69 (USA 248),73.36909420714791,80.57140014413793,73.32599183201859,82.72002785743804,0.6171961356285766,97.70324274025822
2026-01-13T19:04:03+00:00,NAVSTAR 69 (USA 248),73.36436473927013,80.59397727164995,73.32912910423597,82.72141979781168,0.6106651667076702,97.75113395852351
2026-01-13T19:04:04+00:00,NAVSTAR 69 (USA 248),73.35963342087317,80.61654402617926,73.33226638618828,82.72281172608982,0.6042287365490306,97.79785237091727
2026-01-13T19:04:05+00:00,NAVSTAR 69 (USA 248),73.3549002533651,80.6391004119944,73.33540367787249,82.72420364227364,0.5978898990469712,97.84339655009464
2026-01-13T19:04:06+00:00,NAVSTAR 69 (USA 248),73.35016523812865,80.66164643345378,73.33854097928877,82.72559554636584,0.5916517916428783,97.88776510441637
2026-01-13T19:04:07+00:00,NAVSTAR 69 (USA 248),73.3454283765516,80.68418209490338,73.34167829043409,82.7269874383675,0.5855176345611799,97.93095667780395
2026-01-13T19:04:08+00:00,NAVSTAR 69 (USA 248),73.34068967002695,80.70670740067506,73.34481561130652,82.72837931828033,0.5794907295750998,97.97296994980275
2026-01-13T19:04:09+00:00,NAVSTAR 69 (USA 248),73.33594911996131,80.72922235507066,73.34795294190323,82.72977118610561,0.5735744582917746,98.01380363559946
2026-01-13T19:04:10+00:00,NAVSTAR 69 (USA 248),73.33120672773762,80.75172696244691,73.35109028222419,82.73116304184586,0.5677722798741155,98.05345648624336
2026-01-13T19:04:11+00:00,NAVSTAR 69 (USA 248),73.32646249475546,80.77422122713003,73.35422763226649,82.73255488550231,0.5620877282264125,98.09192728855648
2026-01-13T19:04:12+00:00,NAVSTAR 69 (USA 248),73.32171642237576,80.7967051535178,73.35736499202817,82.73394671707663,0.556524408510785,98.12921486532076
2026-01-13T19:04:13+00:00,NAVSTAR 69 (USA 248),73.31696851202292,80.81917874589382,73.3605023615063,82.73533853657007,0.5510859930454203,98.16531807507643
2026-01-13T19:04:14+00:00,NAVSTAR 69 (USA 248),73.31221876506291,80.84164200864622,73.36363974070099,82.73673034398509,0.5457762163948657,98.200235812494
2026-01-13T19:04:15+00:00,NAVSTAR 69 (USA 248),73.30746718286937,80.86409494618471,73.36677712960925,82.73812213932307,0.5405988697634839,98.23396700827779
2026-01-13T19:04:16+00:00,NAVSTAR 69 (USA 248),73.30271376686095,80.88653756276886,73.3699145282292,82.73951392258559,0.5355577945981401,98.26651062897241
2026-01-13T19:04:17+00:00,NAVSTAR 69 (USA 248),73.29795851841065,80.90896986281622,73.37305193655781,82.7409056937738,0.5306568752374532,98.29786567747865
2026-01-13T19:04:18+00:00,NAVSTAR 69 (USA 248),73.29320143887965,80.93139185072899,73.37618935459525,82.74229745289048,0.5259000308072622,98.32803119278289
2026-01-13T19:04:19+00:00,NAVSTAR 69 (USA 248),73.28844252967487,80.95380353082942,73.37932678233855,82.74368919993667,0.5212912061694883,98.35700625000186
2026-01-13T19:04:20+00:00,NAVSTAR 69 (USA 248),73.2836817921768,80.97620490749424,73.38246421978575,82.74508093491406,0.5168343619397517,98.38478996053736
2026-01-13T19:04:21+00:00,NAVSTAR 69 (USA 248),73.2789192277439,80.99859598517206,73.38560166693398,82.74647265782393,0.5125334635987953,98.41138147214508
2026-01-13T19:04:22+00:00,NAVSTAR 69 (USA 248),73.27415483779227,81.02097676814405,73.38873912378314,82.74786436866871,0.5083924697429602,98.43677996868662
2026-01-13T19:04:23+00:00,NAVSTAR 69 (USA 248),73.26938862368164,81.04334726084848,73.39187659033047,82.74925606744976,0.5044153193306854,98.46098467056824
2026-01-13T19:04:24+00:00,NAVSTAR 69 (USA 248),73.26462058678332,81.06570746769292,73.39501406657398,82.75064775416878,0.5006059181771552,98.48399483451593
2026-01-13T19:04:25+00:00,NAVSTAR 69 (USA 248),73.25985072847992,81.08805739305498,73.39815155251073,82.75203942882682,0.49696812459239004,98.50580975364717
2026-01-13T19:04:26+00:00,NAVSTAR 69 (USA 248),73.25507905015007,81.1103970413334,73.40128904814077,82.75343109142655,0.4935057342787183,98.52642875753216
2026-01-13T19:04:27+00:00,NAVSTAR 69 (USA 248),73.25030555316692,81.1327264169278,73.4044265534612,82.75482274196915,0.4902224645752859,98.54585121222748
2026-01-13T19:04:28+00:00,NAVSTAR 69 (USA 248),73.24553023890621,81.15504552424387,73.40756406847004,82.75621438045631,0.48712193815479876,98.56407652026836
2026-01-13T19:04:29+00:00,NAVSTAR 69 (USA 248),73.24075310873293,81.17735436770661,73.41070159316445,82.75760600688928,0.4842076662703036,98.58110412075635
2026-01-13T19:04:30+00:00,NAVSTAR 69 (USA 248),73.23597416404658,81.19965295167849,73.41383912754429,82.75899762127047,0.48148303173372203,98.59693348928668
2026-01-13T19:04:31+00:00,NAVSTAR 69 (USA 248),73.23119340619677,81.22194128060593,73.41697667160685,82.76038922360125,0.4789512717214813,98.61156413806819
2026-01-13T19:04:32+00:00,NAVSTAR 69 (USA 248),73.22641083654487,81.24421935894308,73.42011422535009,82.76178081388322,0.4766154606281474,98.62499561593525
2026-01-13T19:04:33+00:00,NAVSTAR 69 (USA 248),73.22162645647924,81.26648719106024,73.42325178877115,82.7631723921176,0.4744784931510282,98.63722750825835
2026-01-13T19:04:34+00:00,NAVSTAR 69 (USA 248),73.216840267371,81.28874478138368,73.42638936186992,82.76456395830694,0.47254306774073446,98.64825943708448
2026-01-13T19:04:35+00:00,NAVSTAR 69 (USA 248),73.21205227057206,81.31099213437459,73.42952694464363,82.76595551245249,0.47081167068524976,98.6580910611188
2026-01-13T19:04:36+00:00,NAVSTAR 69 (USA 248),73.20726246746003,81.33322925444918,73.43266453709032,82.76734705455591,0.46928656099929605,98.66672207572657
2026-01-13T19:04:37+00:00,NAVSTAR 69 (USA 248),73.20247085939593,81.35545614604194,73.43580213920899,82.76873858461921,0.4679697563227469,98.67415221294176
2026-01-13T19:04:38+00:00,NAVSTAR 69 (USA 248),73.1976774477418,81.37767281360915,73.4389397509958,82.77013010264328,0.46686302002383534,98.68038124148353
2026-01-13T19:04:39+00:00,NAVSTAR 69 (USA 248),73.19288223387336,81.39987926155813,73.4420773724487,82.77152160862964,0.4659678496917545,98.68540896678392
2026-01-13T19:04:40+00:00,NAVSTAR 69 (USA 248),73.18808521914823,81.4220754943514,73.44521500356788,82.77291310258096,0.4652854672000261,98.68923523096555
2026-01-13T19:04:41+00:00,NAVSTAR 69 (USA 248),73.18328640493706,81.44426151642064,73.44835264435032,82.77430458449847,0.464816810468234,98.69185991290188
2026-01-13T19:04:42+00:00,NAVSTAR 69 (USA 248),73.17848579258592,81.46643733225167,73.45149029479406,82.77569605438369,0.46456252708647666,98.6932829281516
2026-01-13T19:04:43+00:00,NAVSTAR 69 (USA 248),73.17368338346415,81.48860294628176,73.45462795489632,82.77708751223794,0.4645229698585678,98.6935042290203
2026-01-13T19:04:44+00:00,NAVSTAR 69 (USA 248),73.1688791789328,81.510758362952,73.45776562465701,82.77847895806379,0.46469819437636084,98.69252380451431
2026-01-13T19:04:45+00:00,NAVSTAR 69 (USA 248),73.16407318033777,81.53290358677489,73.46090330407328,82.7798703918624,0.46508795862586694,98.69034168040254
2026-01-13T19:04:46+00:00,NAVSTAR 69 (USA 248),73.1592653890498,81.55503862216386,73.46404099314316,82.78126181363538,0.4656917246744641,98.68695791914595
2026-01-13T19:04:47+00:00,NAVSTAR 69 (USA 248),73.15445580643205,81.57716347358752,73.46717869186368,82.78265322338409,0.4665086623597364,98.68237261998661
2026-01-13T19:04:48+00:00,NAVSTAR 69 (USA 248),73.14964443382569,81.59927814554926,73.47031640023496,82.7840446211108,0.46753765498805416,98.6765859188215
2026-01-13T19:04:49+00:00,NAVSTAR 69 (USA 248),73.14483127258299,81.62138264252305,73.47345411825407,82.78543600681706,0.46877730687938035,98.66959798827094
2026-01-13T19:04:50+00:00,NAVSTAR 69 (USA 248),73.14001632407627,81.64347696893562,73.47659184591907,82.7868273805043,0.4702259526819772,98.66140903771127
2026-01-13T19:04:51+00:00,NAVSTAR 69 (USA 248),73.13519958963859,81.66556112933489,73.47972958322698,82.78821874217378,0.47188166833042827,98.65201931317797
2026-01-13T19:04:52+00:00,NAVSTAR 69 (USA 248),73.13038107064514,81.68763512813598,73.48286733017794,82.78961009182808,0.47374228343192387,98.6414290974303
2026-01-13T19:04:53+00:00,NAVSTAR 69 (USA 248),73.12556076842883,81.70969896987586,73.48600508676896,82.79100142946832,0.4758053949578525,98.62963870985128
2026-01-13T19:04:54+00:00,NAVSTAR 69 (USA 248),73.12073868434437,81.73175265902721,73.48914285299813,82.79239275509624,0.47806838198792384,98.61664850652646
