time_utc,satellite,sat_alt_deg,sat_az_deg,target_alt_deg,target_az_deg,angular_sep_deg,gain_percent
2026-01-13T19:03:07+00:00,NAVSTAR 69 (USA 248),73.62632392156648,79.31355901790981,73.15345690847425,82.6434524606537,1.0626647204438788,93.31956739184926
2026-01-13T19:03:08+00:00,NAVSTAR 69 (USA 248),73.62169840802274,79.33671319356972,73.15659364228956,82.64484506887045,1.053690452856342,93.42875810736058
2026-01-13T19:03:09+00:00,NAVSTAR 69 (USA 248),73.61707096580955,79.35985676505412,73.15973038594639,82.646237664899,1.0447345732727626,93.5369068571277
2026-01-13T19:03:10+00:00,NAVSTAR 69 (USA 248),73.61244159636125,79.38298973645998,73.16286713944272,82.64763024874104,1.0357975591108013,93.64401039487758
2026-01-13T19:03:11+00:00,NAVSTAR 69 (USA 248),73.60781030112943,79.40611211187309,73.16600390277569,82.64902282039779,1.0268799034007021,93.75006550415613
2026-01-13T19:03:12+00:00,NAVSTAR 69 (USA 248),73.60317708155746,79.42922389536484,73.16914067594526,82.65041537987184,1.0179821153576087,93.8550689987038
2026-01-13T19:03:13+00:00,NAVSTAR 69 (USA 248),73.5985419390875,79.45232509104855,73.17227745894853,82.65180792716441,1.0091047209976973,93.95901772259182
2026-01-13T19:03:14+00:00,NAVSTAR 69 (USA 248),73.5939048751401,79.47541570307678,73.1754142517835,82.6532004622773,1.000248263762417,94.06190855055459
2026-01-13T19:03:15+00:00,NAVSTAR 69 (USA 248),73.58926589119173,79.49849573544692,73.17855105444738,82.65459298521165,0.9914133052739204,94.1637383871068
2026-01-13T19:03:16+00:00,NAVSTAR 69 (USA 248),73.58462498866992,79.52156519232146,73.18168786694012,82.6559854959701,0.9826004259002789,94.26450416818419
2026-01-13T19:03:17+00:00,NAVSTAR 69 (USA 248),73.57998216899264,79.54462407785064,73.18482468925878,82.65737799455391,0.9738102255478033,94.36420286046544
2026-01-13T19:03:18+00:00,NAVSTAR 69 (USA 248),73.57533743363297,79.56767239608112,73.18796152140146,82.65877048096475,0.9650433244532715,94.46283146106109
2026-01-13T19:03:19+00:00,NAVSTAR 69 (USA 248),73.57069078400053,79.59071015118988,73.19109836336526,82.66016295520384,0.9563003638681331,94.5603869987619
2026-01-13T19:03:20+00:00,NAVSTAR 69 (USA 248),73.56604222154057,79.61373734730522,73.19423521515019,82.66155541727385,0.9475820069538072,94.65686653325209
2026-01-13T19:03:21+00:00,NAVSTAR 69 (USA 248),73.56139174769346,79.6367539885242,73.19737207675325,82.66294786717596,0.9388889396097195,94.7522671554588
2026-01-13T19:03:22+00:00,NAVSTAR 69 (USA 248),73.55673936389218,79.65976007900203,73.20050894817257,82.66434030491183,0.9302218713316998,94.84658598792612
2026-01-13T19:03:23+00:00,NAVSTAR 69 (USA 248),73.5520850715682,79.68275562288082,73.20364582940523,82.66573273048282,0.9215815361471354,94.93982018472606
2026-01-13T19:03:24+00:00,NAVSTAR 69 (USA 248),73.54742887216354,79.70574062428946,73.20678272045129,82.6671251438914,0.9129686935713072,95.03196693153778
2026-01-13T19:03:25+00:00,NAVSTAR 69 (USA 248),73.54277076709421,79.72871508741524,73.2099196213077,82.66851754513887,0.9043841295676991,95.12302344607747
2026-01-13T19:03:26+00:00,NAVSTAR 69 (USA 248),73.53811075779807,79.75167901639597,73.21305653197267,82.66990993422688,0.8958286576173631,95.21298697777152
