time_utc,satellite,sat_alt_deg,sat_az_deg,target_alt_deg,target_az_deg,angular_sep_deg,gain_percent
2026-01-13T19:02:14+00:00,NAVSTAR 69 (USA 248),73.72371385831715,78.47066923179773,72.98722415029367,82.56962673914592,1.3855247008928167,88.8688003133414
2026-01-13T19:02:15+00:00,NAVSTAR 69 (USA 248),73.71915347249069,78.49409995091663,72.99036035973533,82.57101999577793,1.3761410076563234,89.01186158182614
2026-01-13T19:02:16+00:00,NAVSTAR 69 (USA 248),73.7145911191802,78.51752001459184,72.99349657912134,82.57241324013118,1.3667658541631036,89.15401143893494
2026-01-13T19:02:17+00:00,NAVSTAR 69 (USA 248),73.71002679983556,78.5409294267193,72.99663280844868,82.57380647220691,1.3573994177223305,89.29524569242321
2026-01-13T19:02:18+00:00,NAVSTAR 69 (USA 248),73.70546051593689,78.56432819113724,72.99976904771746,82.5751996920078,1.3480418804327197,89.43556017414983
2026-01-13T19:02:19+00:00,NAVSTAR 69 (USA 248),73.70089226893046,78.58771631174376,73.00290529692474,82.57659289953509,1.3386934292795571,89.57495074111955
2026-01-13T19:02:20+00:00,NAVSTAR 69 (USA 248),73.69632206028506,78.61109379241398,73.00604155606855,82.57798609479049,1.3293542563422924,89.7134132749468
2026-01-13T19:02:21+00:00,NAVSTAR 69 (USA 248),73.69174989144703,78.63446063706597,73.00917782514604,82.57937927777526,1.3200245589206925,89.85094368262692
2026-01-13T19:02:22+00:00,NAVSTAR 69 (USA 248),73.68717576389052,78.6578168495589,73.0123141041571,82.58077244849207,1.3107045397595407,89.98753789593862
2026-01-13T19:02:23+00:00,NAVSTAR 69 (USA 248),73.6825996790567,78.68116243383058,73.01545039309885,82.58216560694214,1.3013944071636314,90.1231918725598
2026-01-13T19:02:24+00:00,NAVSTAR 69 (USA 248),73.67802163841826,78.7044973937503,73.01858669196943,82.58355875312711,1.2920943752507872,90.25790159525515
2026-01-13T19:02:25+00:00,NAVSTAR 69 (USA 248),73.67344164341333,78.72782173326738,73.02172300076589,82.58495188704849,1.282804664076503,90.39166307304104
2026-01-13T19:02:26+00:00,NAVSTAR 69 (USA 248),73.66885969551308,78.7511354562704,73.02485931948814,82.58634500870863,1.273525499902076,90.52447234037318
2026-01-13T19:02:27+00:00,NAVSTAR 69 (USA 248),73.66427579616278,78.77443856669156,73.02799564813341,82.58773811810889,1.2642571153465538,90.6563254581234
2026-01-13T19:02:28+00:00,NAVSTAR 69 (USA 248),73.65968994681559,78.79773106845775,73.03113198669968,82.589131215251,1.2549997496359837,90.78721851326955
2026-01-13T19:02:29+00:00,NAVSTAR 69 (USA 248),73.65510214892579,78.82101296550276,73.03426833518502,82.59052430013666,1.2457536488162586,90.91714761922728
2026-01-13T19:02:30+00:00,NAVSTAR 69 (USA 248),73.65051240393665,78.84428426178211,73.03740469358655,82.59191737276717,1.2365190659794487,91.0461089161084
2026-01-13T19:02:31+00:00,NAVSTAR 69 (USA 248),73.645920713312,78.86754496120277,73.04054106190412,82.59331043314502,1.227296261538689,91.17409857042847
2026-01-13T19:02:32+00:00,NAVSTAR 69 (USA 248),73.64132707848998,78.89079506773994,73.04367744013506,82.59470348127167,1.2180855034272187,91.3011127760031
2026-01-13T19:02:33+00:00,NAVSTAR 69 (USA 248),73.63673150093014,78.91403458532109,73.04681382827725,82.5960965171487,1.208887067414008,91.4271477533569
2026-01-13T19:02:34+00:00,NAVSTAR 69 (USA 248),73.63213398206697,78.93726351793997,73.04995022632781,82.59748954077737,1.1997012373221545,91.55219975061951
2026-01-13T19:02:35+00:00,NAVSTAR 69 (USA 248),73.62753452336189,78.96048186952474,73.05308663428681,82.59888255216038,1.1905283053693931,91.67626504288958
2026-01-13T19:02:36+00:00,NAVSTAR 69 (USA 248),73.62293312624337,78.98368964408051,73.05622305215131,82.60027555129882,1.1813685723990421,91.79933993324497
2026-01-13T19:02:37+00:00,NAVSTAR 69 (USA 248),73.6183297921741,79.00688684555408,73.05935947991931,82.60166853819462,1.1722223482517757,91.92142075200013
2026-01-13T19:02:38+00:00,NAVSTAR 69 (USA 248),73.61372452258622,79.03007347793316,73.06249591758795,82.6030615128489,1.1630899520247826,92.04250385764554
2026-01-13T19:02:39+00:00,NAVSTAR 69 (USA 248),73.6091173189277,79.05324954520239,73.06563236515726,82.60445447526428,1.1539717124348978,92.16258563655562
2026-01-13T19:02:40+00:00,NAVSTAR 69 (USA 248),73.60450818264194,79.07641505134104,73.06876882262418,82.60584742544204,1.1448679681550826,92.28166250323268
2026-01-13T19:02:41+00:00,NAVSTAR 69 (USA 248),73.599897115166,79.09957000036195,73.07190528998696,82.60724036338387,1.1357790681591429,92.39973090061622
2026-01-13T19:02:42+00:00,NAVSTAR 69 (USA 248),73.5952841179362,79.1227143962725,73.07504176724261,82.6086332890911,1.1267053721050462,92.5167873000725
2026-01-13T19:02:43+00:00,NAVSTAR 69 (USA 248),73.59066919240628,79.14584824304137,73.07817825439201,82.61002620256667,1.1176472507376174,92.632828201331
2026-01-13T19:02:44+00:00,NAVSTAR 69 (USA 248),73.5860523400006,79.16897154470408,73.08131475143048,82.61141910381107,1.1086050862430978,92.74785013323633
2026-01-13T19:02:45+00:00,NAVSTAR 69 (USA 248),73.58143356216846,79.19208430525643,73.08445125835695,82.61281199282632,1.0995792727176317,92.86184965324207
2026-01-13T19:02:46+00:00,NAVSTAR 69 (USA 248),73.57681286034358,79.21518652872625,73.08758777516951,82.6142048696143,1.0905702165631694,92.97482334804813
2026-01-13T19:02:47+00:00,NAVSTAR 69 (USA 248),73.57219023595944,79.23827821913764,73.09072430186524,82.61559773417612,1.081578336960611,93.08676783347507
2026-01-13T19:02:48+00:00,NAVSTAR 69 (USA 248),73.56756569045405,79.26135938051827,73.09386083844404,82.61699058651439,1.0726040663330028,93.19767975469482
2026-01-13T19:02:49+00:00,NAVSTAR 69 (USA 248),73.56293922525718,79.28443001691049,73.09699738490319,82.61838342663042,1.0636478508317924,93.30755578640722
2026-01-13T19:02:50+00:00,NAVSTAR 69 (USA 248),73.55831084181342,79.30749013232632,73.10013394124064,82.61977625452597,1.0547101508651258,93.41639263274226
2026-01-13T19:02:51+00:00,NAVSTAR 69 (USA 248),73.55368054153698,79.33053973084392,73.10327050745343,82.62116907020213,1.0457914415828302,93.52418702794051
2026-01-13T19:02:52+00:00,NAVSTAR 69 (USA 248),73.54904832587705,79.35357881648434,73.10640708354167,82.62256187366164,1.0368922134869536,93.630935735763
2026-01-13T19:02:53+00:00,NAVSTAR 69 (USA 248),73.54441419625047,79.37660739331776,73.10954366950243,82.62395466490575,1.0280129729474008,93.73663555032059
2026-01-13T19:02:54+00:00,NAVSTAR 69 (USA 248),73.53977815410185,79.39962546537515,73.11268026533374,82.6253474439361,1.0191542428481297,93.8412832956058
2026-01-13T19:02:55+00:00,NAVSTAR 69 (USA 248),73.53514020084923,79.42263303674491,73.11581687103268,82.62674021075398,1.0103165631574806,93.94487582621626
2026-01-13T19:02:56+00:00,NAVSTAR 69 (USA 248),73.53050033792763,79.44563011148468,73.11895348659927,82.62813296536204,1.001500491613902,94.04741002700094
2026-01-13T19:02:57+00:00,NAVSTAR 69 (USA 248),73.52585856675232,79.46861669367462,73.1220901120305,82.62952570776129,0.9927066043673282,94.1488828135338
2026-01-13T19:02:58+00:00,NAVSTAR 69 (USA 248),73.52121488876499,79.49159278737338,73.12522674732463,82.63091843795377,0.9839354967083423,94.24929113187403
2026-01-13T19:02:59+00:00,NAVSTAR 69 (USA 248),73.5165693053795,79.51455839667898,73.12836339247863,82.63231115594056,0.9751877837520384,94.34863195916873
2026-01-13T19:03:00+00:00,NAVSTAR 69 (USA 248),73.51192181802575,79.53751352565898,73.13150004749247,82.6337038617243,0.9664641012309515,94.44690230332986
2026-01-13T19:03:01+00:00,NAVSTAR 69 (USA 248),73.50727242813373,79.56045817840388,73.13463671236329,82.63509655530615,0.9577651062536418,94.544099203445
2026-01-13T19:03:02+00:00,NAVSTAR 69 (USA 248),73.50262113711105,79.5833923590343,73.13777338708917,82.63648923668795,0.9490914781133759,94.64021972995889
2026-01-13T19:03:03+00:00,NAVSTAR 69 (USA 248),73.4979679463911,79.60631607162253,73.14091007166721,82.63788190587086,0.9404439191681849,94.73526098441707
2026-01-13T19:03:04+00:00,NAVSTAR 69 (USA 248),73.49331285738671,79.62922932029034,73.14404676609733,82.63927456285752,0.9318231556797089,94.82922010003017
2026-01-13T19:03:05+00:00,NAVSTAR 69 (USA 248),73.48865587152937,79.65213210911888,73.14718347037662,82.64066720764909,0.9232299387613709,94.9220942414021
2026-01-13T19:03:06+00:00,NAVSTAR 69 (USA 248),73.48399699022025,79.67502444226547,73.15032018450324,82.64205984024746,0.9146650452756884,95.01388060518995
2026-01-13T19:03:07+00:00,NAVSTAR 69 (USA 248),73.47933621490404,79.69790632379414,73.15345690847425,82.6434524606537,0.9061292788944508,95.1045764193913
2026-01-13T19:03:08+00:00,NAVSTAR 69 (USA 248),73.47467354697382,79.72077775787061,73.15659364228956,82.64484506887045,0.8976234710258412,95.1941789444528
2026-01-13T19:03:09+00:00,NAVSTAR 69 (USA 248),73.4700089878599,79.74363874859445,73.15973038594639,82.646237664899,0.889148481949744,95.28268547255385
2026-01-13T19:03:10+00:00,NAVSTAR 69 (USA 248),73.46534253897298,79.76648930009664,73.16286713944272,82.64763024874104,0.8807052018706918,95.37009332817757
2026-01-13T19:03:11+00:00,NAVSTAR 69 (USA 248),73.46067420172861,79.78932941652894,73.16600390277569,82.64902282039779,0.8722945520590397,95.45639986815709
2026-01-13T19:03:12+00:00,NAVSTAR 69 (USA 248),73.45600397753287,79.81215910203153,73.16914067594526,82.65041537987184,0.8639174860346779,95.5416024816992
2026-01-13T19:03:13+00:00,NAVSTAR 69 (USA 248),73.45133186781194,79.83497836072989,73.17227745894853,82.65180792716441,0.8555749907906787,95.62569859041898
2026-01-13T19:03:14+00:00,NAVSTAR 69 (USA 248),73.44665787397291,79.85778719678197,73.1754142517835,82.6532004622773,0.8472680880233718,95.70868564872342
2026-01-13T19:03:15+00:00,NAVSTAR 69 (USA 248),73.44198199742237,79.88058561433883,73.17855105444738,82.65459298521165,0.8389978354528564,95.79056114369835
2026-01-13T19:03:16+00:00,NAVSTAR 69 (USA 248),73.43730423957767,79.90337361755819,73.18168786694012,82.6559854959701,0.8307653281582014,95.87132259527135
2026-01-13T19:03:17+00:00,NAVSTAR 69 (USA 248),73.43262460183396,79.92615121061851,73.18482468925878,82.65737799455391,0.8225716999507452,95.95096755640833
2026-01-13T19:03:18+00:00,NAVSTAR 69 (USA 248),73.42794308562054,79.94891839765067,73.18796152140146,82.65877048096475,0.8144181248267133,96.02949361294337
2026-01-13T19:03:19+00:00,NAVSTAR 69 (USA 248),73.42325969232766,79.97167518284957,73.19109836336526,82.66016295520384,0.8063058183906773,96.10689838409441
2026-01-13T19:03:20+00:00,NAVSTAR 69 (USA 248),73.41857442338065,79.99442157036385,73.19423521515019,82.66155541727385,0.79823603940673,96.18317952213592
2026-01-13T19:03:21+00:00,NAVSTAR 69 (USA 248),73.41388728016634,80.01715756439721,73.19737207675325,82.66294786717596,0.7902100912981389,96.25833471294574
2026-01-13T19:03:22+00:00,NAVSTAR 69 (USA 248),73.40919826409801,80.03988316912334,73.20050894817257,82.66434030491183,0.7822293237734889,96.33236167571444
2026-01-13T19:03:23+00:00,NAVSTAR 69 (USA 248),73.4045073765736,80.06259838873832,73.20364582940523,82.66573273048282,0.7742951344272072,96.40525816324377
2026-01-13T19:03:24+00:00,NAVSTAR 69 (USA 248),73.39981461900541,80.08530322741484,73.20678272045129,82.6671251438914,0.7664089704071239,96.47702196194092
2026-01-13T19:03:25+00:00,NAVSTAR 69 (USA 248),73.3951199927899,80.1079976893565,73.2099196213077,82.66851754513887,0.7585723300901256,96.54765089202911
2026-01-13T19:03:26+00:00,NAVSTAR 69 (USA 248),73.39042349933148,80.13068177875412,73.21305653197267,82.66990993422688,0.750786764810399,96.61714280753779
2026-01-13T19:03:27+00:00,NAVSTAR 69 (USA 248),73.38572514002527,80.15335549983693,73.21619345244326,82.67130231115678,0.7430538805851277,96.685495596537
2026-01-13T19:03:28+00:00,NAVSTAR 69 (USA 248),73.38102491627942,80.17601885677752,73.21933038271942,82.67269467593101,0.7353753399058418,96.75270718096553
2026-01-13T19:03:29+00:00,NAVSTAR 69 (USA 248),73.37632282947898,80.19867185382105,73.22246732279828,82.67408702855089,0.7277528634756604,96.81877551706457
2026-01-13T19:03:30+00:00,NAVSTAR 69 (USA 248),73.37161888102706,80.22131449517602,73.22560427267788,82.67547936901808,0.7201882320262597,96.8836985951811
2026-01-13T19:03:31+00:00,NAVSTAR 69 (USA 248),73.36691307233197,80.2439467850258,73.22874123235528,82.67687169733382,0.712683288105228,96.94747443984524
2026-01-13T19:03:32+00:00,NAVSTAR 69 (USA 248),73.36220540477468,80.26656872763843,73.23187820183055,82.67826401350077,0.705239937809189,97.01010111023979
2026-01-13T19:03:33+00:00,NAVSTAR 69 (USA 248),73.35749587976166,80.28918032721508,73.23501518110079,82.6796563175201,0.6978601526053634,97.07157669977387
2026-01-13T19:03:34+00:00,NAVSTAR 69 (USA 248),73.35278449867249,80.31178158800466,73.23815217016393,82.68104860939349,0.6905459710186006,97.13189933656227
2026-01-13T19:03:35+00:00,NAVSTAR 69 (USA 248),73.34807126291936,80.33437251421698,73.24128916901724,82.68244088912223,0.6832995003647899,97.19106718318183
2026-01-13T19:03:36+00:00,NAVSTAR 69 (USA 248),73.34335617387711,80.3569531101167,73.24442617766066,82.68383315670886,0.6761229183505003,97.24907843709231
2026-01-13T19:03:37+00:00,NAVSTAR 69 (USA 248),73.33863923294467,80.37952337994028,73.24756319609122,82.68522541215462,0.6690184746804863,97.30593133042798
